,Year,Month,Conc
0,1986,2,2.32552456855774
1,1986,3,2.31646990776062
2,1986,4,2.31812763214111
3,1986,5,2.3211452960968
4,1986,6,2.32086443901062
5,1986,7,2.31906080245972
6,1986,8,2.32135820388794
7,1986,9,2.33167219161987
8,1986,10,2.31236290931702
9,1986,11,2.31865668296814
10,1986,12,2.31103682518005
11,1987,1,2.31621098518372
12,1987,2,2.30556678771973
13,1987,3,2.3167085647583
14,1987,4,2.31525135040283
15,1987,5,2.31480026245117
16,1987,6,2.31694364547729
17,1987,7,2.315758228302
18,1987,8,2.32655906677246
19,1987,9,2.31691789627075
20,1987,10,2.31350326538086
21,1987,11,2.3160445690155
22,1987,12,2.33442449569702
23,1988,1,2.30988574028015
24,1988,2,2.31666111946106
25,1988,3,2.31388974189758
26,1988,4,2.31168365478516
27,1988,5,2.30793690681458
28,1988,6,2.30948257446289
29,1988,7,2.32561922073364
30,1988,8,2.33141040802002
31,1988,9,2.3131251335144
32,1988,10,2.31476426124573
33,1988,11,2.32851791381836
34,1988,12,2.31352138519287
35,1989,1,2.3146071434021
36,1989,2,2.31356143951416
37,1989,3,2.31984090805054
38,1989,4,2.32157850265503
39,1989,5,2.31852388381958
40,1989,6,2.32946586608887
41,1989,7,2.32138776779175
42,1989,8,2.3171374797821
43,1989,9,2.32102060317993
44,1989,10,2.31243944168091
45,1989,11,2.32065343856812
46,1989,12,2.30970048904419
47,1990,1,2.31045174598694
48,1990,2,2.32819080352783
49,1990,3,2.31679773330688
50,1990,4,2.32006168365479
51,1990,5,2.32351899147034
52,1990,6,2.32821273803711
53,1990,7,2.31277751922607
54,1990,8,2.32203316688538
55,1990,9,2.31547713279724
56,1990,10,2.31891298294067
57,1990,11,2.31604146957397
58,1990,12,2.3309314250946
59,1991,1,2.31230616569519
60,1991,2,2.31000518798828
61,1991,3,2.32064390182495
62,1991,4,2.32565474510193
63,1991,5,2.32634806632996
64,1991,6,2.31370329856873
65,1991,7,2.31033396720886
66,1991,8,2.31950831413269
67,1991,9,2.31584739685059
68,1991,10,2.32457995414734
69,1991,11,2.31354117393494
70,1991,12,2.31602478027344
71,1992,1,2.30998182296753
72,1992,2,2.30982851982117
73,1992,3,2.32078623771667
74,1992,4,2.31855034828186
75,1992,5,2.30298662185669
76,1992,6,2.29260230064392
77,1992,7,2.30850267410278
78,1992,8,2.30341935157776
79,1992,9,2.30419969558716
80,1992,10,2.2990870475769
81,1992,11,2.31340146064758
82,1992,12,2.32011532783508
83,1993,1,2.3320894241333
84,1993,2,2.32245278358459
85,1993,3,2.33737587928772
86,1993,4,2.35676670074463
87,1993,5,2.35116362571716
88,1993,6,2.37801432609558
89,1993,7,2.37636780738831
90,1993,8,2.38195824623108
91,1993,9,2.3881733417511
92,1993,10,2.38156318664551
93,1993,11,2.38099527359009
94,1993,12,2.37192344665527
95,1994,1,2.38093566894531
96,1994,2,2.37467122077942
97,1994,3,2.36989545822144
98,1994,4,2.37477540969849
99,1994,5,2.35172390937805
100,1994,6,2.36095499992371
101,1994,7,2.36130499839783
102,1994,8,2.35971999168396
103,1994,9,2.35547590255737
104,1994,10,2.35675764083862
105,1994,11,2.34491205215454
106,1994,12,2.33370184898376
107,1995,1,2.33352828025818
108,1995,2,2.3231840133667
109,1995,3,2.32516551017761
110,1995,4,2.3499915599823
111,1995,5,2.39642286300659
112,1995,6,2.40774846076965
113,1995,7,2.41944360733032
114,1995,8,2.42209506034851
115,1995,9,2.48320746421814
116,1995,10,2.60346865653992
117,1995,11,2.63059306144714
118,1995,12,2.62182307243347
119,1996,1,2.62895321846008
120,1996,2,2.63375806808472
121,1996,3,2.64062595367432
122,1996,4,2.72510886192322
123,1996,5,2.74507856369019
124,1996,6,2.74465584754944
125,1996,7,2.743239402771
126,1996,8,2.75650954246521
127,1996,9,2.78617691993713
128,1996,10,2.81050586700439
129,1996,11,2.82938861846924
130,1996,12,2.85534000396729
