,Year,Month,Conc
0,1986,2,1.77439284324646
1,1986,3,1.76990497112274
2,1986,4,1.77065813541412
3,1986,5,1.75915253162384
4,1986,6,1.75513672828674
5,1986,7,1.75490987300873
6,1986,8,1.75503659248352
7,1986,9,1.75532031059265
8,1986,10,1.75255727767944
9,1986,11,1.74937450885773
10,1986,12,1.75063705444336
11,1987,1,1.74839770793915
12,1987,2,1.75010025501251
13,1987,3,1.7491968870163
14,1987,4,1.74876892566681
15,1987,5,1.75019323825836
16,1987,6,1.75135719776154
17,1987,7,1.75028002262115
18,1987,8,1.75374698638916
19,1987,9,1.75209140777588
20,1987,10,1.74770820140839
21,1987,11,1.75207102298737
22,1987,12,1.74902415275574
23,1988,1,1.74533987045288
24,1988,2,1.74383068084717
25,1988,3,1.74479854106903
26,1988,4,1.7472083568573
27,1988,5,1.74494099617004
28,1988,6,1.7440984249115
29,1988,7,1.74527525901794
30,1988,8,1.74296903610229
31,1988,9,1.74607467651367
32,1988,10,1.74636662006378
33,1988,11,1.74304926395416
34,1988,12,1.74233889579773
35,1989,1,1.74327099323273
36,1989,2,1.74006497859955
37,1989,3,1.74301218986511
38,1989,4,1.74321305751801
39,1989,5,1.74496555328369
40,1989,6,1.74469268321991
41,1989,7,1.7452939748764
42,1989,8,1.74778139591217
43,1989,9,1.74747347831726
44,1989,10,1.74774706363678
45,1989,11,1.74903726577759
46,1989,12,1.75029098987579
47,1990,1,1.75653505325317
48,1990,2,1.75820076465607
49,1990,3,1.76191222667694
50,1990,4,1.77502572536469
51,1990,5,1.80650043487549
52,1990,6,1.85253143310547
53,1990,7,1.86184585094452
54,1990,8,1.86538410186768
55,1990,9,1.85935759544373
56,1990,10,1.85697305202484
57,1990,11,1.85082316398621
58,1990,12,1.84363877773285
59,1991,1,1.84242522716522
60,1991,2,1.83740496635437
61,1991,3,1.83004283905029
62,1991,4,1.83169400691986
63,1991,5,1.8277702331543
64,1991,6,1.82914912700653
65,1991,7,1.83089530467987
66,1991,8,1.82580149173737
67,1991,9,1.81800043582916
68,1991,10,1.81688499450684
69,1991,11,1.8128387928009
70,1991,12,1.80436086654663
71,1992,1,1.80112063884735
72,1992,2,1.79282104969025
73,1992,3,1.78890705108643
74,1992,4,1.78764450550079
75,1992,5,1.78319418430328
76,1992,6,1.78342866897583
77,1992,7,1.78232526779175
78,1992,8,1.77951765060425
79,1992,9,1.78186547756195
80,1992,10,1.77705538272858
81,1992,11,1.7743673324585
82,1992,12,1.76926863193512
83,1993,1,1.73236083984375
84,1993,2,1.73055505752563
85,1993,3,1.720698595047
86,1993,4,1.69080603122711
87,1993,5,1.69309651851654
88,1993,6,1.65730082988739
89,1993,7,1.67760455608368
90,1993,8,1.67505419254303
91,1993,9,1.6777548789978
92,1993,10,1.68532502651215
93,1993,11,1.67784035205841
