,Year,Month,Conc
0,1986,2,6.2742486000061
1,1986,3,6.26825141906738
2,1986,4,6.26864099502563
3,1986,5,6.25649690628052
4,1986,6,6.26355886459351
5,1986,7,6.26756477355957
6,1986,8,6.26767492294312
7,1986,9,6.25570154190063
8,1986,10,6.27079343795776
9,1986,11,6.26538324356079
10,1986,12,6.27079343795776
11,1987,1,6.25886821746826
12,1987,2,6.27475309371948
13,1987,3,6.2689995765686
14,1987,4,6.28291702270508
15,1987,5,6.32471752166748
16,1987,6,6.32621335983276
17,1987,7,6.33098316192627
18,1987,8,6.32510471343994
19,1987,9,6.35892677307129
20,1987,10,6.35116386413574
21,1987,11,6.36595630645752
22,1987,12,6.35920238494873
23,1988,1,6.36561298370361
24,1988,2,6.36766719818115
25,1988,3,6.37610149383545
26,1988,4,6.40786695480347
27,1988,5,6.42900133132935
28,1988,6,6.42878198623657
29,1988,7,6.41602945327759
30,1988,8,6.43374919891357
31,1988,9,6.45661640167236
32,1988,10,6.45697593688965
33,1988,11,6.43574285507202
34,1988,12,6.50773572921753
35,1989,1,6.51427984237671
36,1989,2,6.49704122543335
37,1989,3,6.52032613754272
38,1989,4,6.67598915100098
39,1989,5,6.68849182128906
40,1989,6,6.66976737976074
41,1989,7,6.68545246124268
42,1989,8,6.69026947021484
43,1989,9,6.69271564483643
44,1989,10,6.71804285049438
45,1989,11,6.72795343399048
46,1989,12,6.76546907424927
47,1990,1,6.77380752563477
48,1990,2,6.95647668838501
49,1990,3,6.97998094558716
50,1990,4,6.99266815185547
51,1990,5,6.99095392227173
52,1990,6,6.95173788070679
53,1990,7,6.95571613311768
54,1990,8,6.83832740783691
55,1990,9,6.874192237854
56,1990,10,6.93394565582275
57,1990,11,6.91622400283813
58,1990,12,6.94966506958008
59,1991,1,6.92607402801514
60,1991,2,6.80090427398682
61,1991,3,6.79673719406128
62,1991,4,6.78734540939331
63,1991,5,6.79591846466064
64,1991,6,6.80468130111694
65,1991,7,6.77229642868042
66,1991,8,6.47580051422119
67,1991,9,6.27110242843628
68,1991,10,6.30920934677124
69,1991,11,6.3381495475769
70,1991,12,6.38563251495361
71,1992,1,6.29725313186646
72,1992,2,6.3097677230835
73,1992,3,6.33078718185425
74,1992,4,6.35773372650146
75,1992,5,6.35521173477173
76,1992,6,6.30683422088623
77,1992,7,6.33502388000488
78,1992,8,6.38179397583008
79,1992,9,6.31306219100952
80,1992,10,6.31662273406982
81,1992,11,6.36467313766479
82,1992,12,6.35740756988525
83,1993,1,6.4572868347168
84,1993,2,6.44699192047119
85,1993,3,6.56276369094849
86,1993,4,6.53176307678223
87,1993,5,6.60805654525757
88,1993,6,6.72588920593262
89,1993,7,6.72374153137207
90,1993,8,6.75225067138672
91,1993,9,6.54764986038208
92,1993,10,6.90744829177856
93,1993,11,7.18640518188477
94,1993,12,7.25087356567383
95,1994,1,7.35299777984619
96,1994,2,7.37026500701904
97,1994,3,7.36127233505249
98,1994,4,7.33743143081665
99,1994,5,7.36147165298462
100,1994,6,7.3519401550293
101,1994,7,7.35674524307251
102,1994,8,7.35137701034546
103,1994,9,7.35167360305786
104,1994,10,7.35363626480103
105,1994,11,7.25982904434204
106,1994,12,7.21876668930054
107,1995,1,7.22395086288452
108,1995,2,7.25164413452148
109,1995,3,7.25252914428711
110,1995,4,7.27824354171753
111,1995,5,7.48402214050293
112,1995,6,7.51998138427734
113,1995,7,7.51592445373535
114,1995,8,7.5012264251709
115,1995,9,7.59846305847168
116,1995,10,7.74806213378906
117,1995,11,7.72528266906738
118,1995,12,7.67227411270142
119,1996,1,7.65978193283081
120,1996,2,7.69814538955688
121,1996,3,7.71190929412842
122,1996,4,7.90970897674561
123,1996,5,7.91788911819458
124,1996,6,7.89045095443726
125,1996,7,7.82910823822021
126,1996,8,7.82531642913818
127,1996,9,7.86431074142456
128,1996,10,7.95067977905273
129,1996,11,7.95595836639404
130,1996,12,7.89383220672607
131,1997,1,7.87757158279419
132,1997,2,7.86353874206543
133,1997,3,7.82168960571289
134,1997,4,7.83065462112427
135,1997,5,7.70098781585693
136,1997,6,7.60069227218628
137,1997,7,7.61726331710815
138,1997,8,6.73628616333008
139,1997,9,4.64573383331299
140,1997,10,1.10814499855042
141,1997,11,1.70610404014587
142,1997,12,2.25155115127563
143,1998,1,1.83912539482117
144,1998,2,1.78321695327759
145,1998,3,2.43051433563232
146,1998,4,2.64081597328186
147,1998,5,1.46243500709534
148,1998,6,2.17970061302185
149,1998,7,1.28174734115601
150,1998,8,4.47021579742432
151,1998,9,6.78800582885742
152,1998,10,6.76346158981323
153,1998,11,6.77139568328857
154,1998,12,6.76950979232788
155,1999,1,6.78626441955566
156,1999,2,6.80932140350342
157,1999,3,6.82849025726318
158,1999,4,6.87650775909424
159,1999,5,6.88506889343262
160,1999,6,6.89522457122803
161,1999,7,6.90428447723389
162,1999,8,6.99685335159302
163,1999,9,7.109375
164,1999,10,7.11555290222168
165,1999,11,6.94735288619995
166,1999,12,7.11453104019165
167,2000,1,6.92748975753784
168,2000,2,7.74115896224976
169,2000,3,9.12806606292725
170,2000,4,9.08927440643311
171,2000,5,9.26849269866943
172,2000,6,9.36111545562744
173,2000,7,9.3713436126709
174,2000,8,9.33276844024658
175,2000,9,9.2775821685791
176,2000,10,9.29798316955566
177,2000,11,9.17472076416016
178,2000,12,9.18400478363037
179,2001,1,9.2531099319458
180,2001,2,9.27451705932617
181,2001,3,9.17592334747314
182,2001,4,9.12490749359131
183,2001,5,9.07619476318359
184,2001,6,9.02577972412109
185,2001,7,8.52909278869629
186,2001,8,8.42552661895752
187,2001,9,8.54786968231201
188,2001,10,8.6554479598999
189,2001,11,8.7111234664917
190,2001,12,8.84667301177979
191,2002,1,10.2573051452637
192,2002,2,11.9252147674561
193,2002,3,11.9431552886963
194,2002,4,11.8853559494019
195,2002,5,11.8147640228271
196,2002,6,11.8711776733398
197,2002,7,11.9566030502319
198,2002,8,11.9526176452637
199,2002,9,11.6408948898315
200,2002,10,10.6879053115845
201,2002,11,10.8069343566895
202,2002,12,11.4737243652344
203,2003,1,10.8728189468384
204,2003,2,10.5567102432251
205,2003,3,11.1368188858032
206,2003,4,11.3687496185303
207,2003,5,10.1397657394409
208,2003,6,9.73291683197021
209,2003,7,8.572922706604
210,2003,8,6.95528697967529
211,2003,9,6.41723251342773
212,2003,10,7.31714916229248
213,2003,11,7.70406627655029
214,2003,12,7.66112422943115
215,2004,1,7.67738962173462
216,2004,2,7.64919233322144
217,2004,3,7.6308913230896
218,2004,4,7.54097461700439
219,2004,5,7.47700262069702
220,2004,6,7.39509677886963
221,2004,7,7.3601245880127
222,2004,8,7.3228907585144
223,2004,9,7.3159875869751
224,2004,10,7.34630346298218
225,2004,11,7.36659622192383
226,2004,12,7.50902509689331
227,2005,1,7.56606340408325
228,2005,2,7.7921085357666
229,2005,3,7.75110006332397
230,2005,4,7.34019899368286
231,2005,5,7.3435206413269
232,2005,6,7.3610372543335
233,2005,7,7.56089878082275
234,2005,8,7.41662263870239
235,2005,9,7.34923791885376
236,2005,10,7.69348669052124
237,2005,11,7.58526420593262
238,2005,12,7.6783299446106
239,2006,1,7.62571859359741
240,2006,2,7.97357559204102
241,2006,3,7.99441289901733
242,2006,4,7.76028633117676
243,2006,5,7.47399759292603
244,2006,6,7.62922048568726
245,2006,7,8.04493045806885
246,2006,8,8.96397113800049
247,2006,9,9.16860103607178
248,2006,10,9.16510105133057
249,2006,11,9.27771949768066
250,2006,12,9.45247077941895
251,2007,1,9.602219581604
252,2007,2,9.61244106292725
253,2007,3,9.64406204223633
254,2007,4,9.67536926269531
255,2007,5,9.72385597229004
256,2007,6,9.8700122833252
257,2007,7,9.78736400604248
258,2007,8,9.85969066619873
259,2007,9,9.92058563232422
260,2007,10,10.1526756286621
261,2007,11,10.8383569717407
262,2007,12,10.7354078292847
263,2008,1,10.9403276443481
264,2008,2,10.9140548706055
265,2008,3,10.8646059036255
266,2008,4,10.9150333404541
267,2008,5,10.9875240325928
268,2008,6,11.0821084976196
269,2008,7,11.1032476425171
270,2008,8,11.2204751968384
271,2008,9,11.0943393707275
272,2008,10,10.7849626541138
273,2008,11,10.5011281967163
274,2008,12,10.5305290222168
275,2009,1,10.4140977859497
276,2009,2,10.5978555679321
277,2009,3,11.7055244445801
278,2009,4,11.6941909790039
279,2009,5,11.8645534515381
280,2009,6,11.2250709533691
281,2009,7,10.320782661438
282,2009,8,10.2761354446411
283,2009,9,10.4624156951904
284,2009,10,10.2741870880127
285,2009,11,10.6197624206543
