Year,Month,Conc
1986,1,NaN
1986,2,0.0308982450515032
1986,3,0.0311215128749609
1986,4,0.031105512753129
1986,5,0.0309891514480114
1986,6,0.0310771502554417
1986,7,0.0310975126922131
1986,8,0.0311222393065691
1986,9,0.0308691542595625
1986,10,0.0313178710639477
1986,11,0.0311280582100153
1986,12,0.031335324048996
1987,1,0.0311258751899004
1987,2,0.0314065963029861
1987,3,0.0311666019260883
1987,4,0.0311426036059856
1987,5,0.0312160551548004
1987,6,0.0311906021088362
1987,7,0.0312247816473246
1987,8,0.031042966991663
1987,9,0.0311993286013603
1987,10,0.0311069674789906
1987,11,0.0312524177134037
1987,12,0.0307513382285833
1988,1,0.0312444176524878
1988,2,0.0311076939105988
1988,3,0.0312306005507708
1988,4,0.0313120558857918
1988,5,0.0314029604196548
1988,6,0.0313316881656647
1988,7,0.0310196969658136
1988,8,0.0308167915791273
1988,9,0.0313186012208462
1988,10,0.0312640555202961
1988,11,0.0308480616658926
1988,12,0.0311396941542625
1989,1,0.0312073286622763
1989,2,0.031086603179574
1989,3,0.0310844220221043
1989,4,0.0311062410473824
1989,5,0.0311331488192081
1989,6,0.0309120621532202
1989,7,0.0310771502554417
1989,8,0.0311978738754988
1989,9,0.031091695651412
1989,10,0.0312676914036274
1989,11,0.031144056469202
1989,12,0.0313418693840504
1990,1,0.0312916897237301
1990,2,0.0308262463659048
1990,3,0.0310444217175245
1990,4,0.0310233328491449
1990,5,0.0309702437371016
1990,6,0.0307658836245537
1990,7,0.0309469699859619
1990,8,0.030802246183157
1990,9,0.0309738796204329
1990,10,0.0309026073664427
1990,11,0.0309076979756355
1990,12,0.0305557064712048
1991,1,0.0309789683669806
1991,2,0.0309913344681263
1991,3,0.0305913407355547
1991,4,0.0306473392993212
1991,5,0.030736792832613
1991,6,0.0310407876968384
1991,7,0.0311702396720648
1991,8,0.0309986062347889
1991,9,0.030949879437685
1991,10,0.0307615213096142
1991,11,0.0309666059911251
1991,12,0.0307157021015882
1992,1,0.0309724248945713
1992,2,0.0308778807520866
1992,3,0.030605886131525
1992,4,0.0305986143648624
1992,5,0.0301375333219767
1992,6,0.0300648063421249
1992,7,0.0297433603554964
1992,8,0.029990628361702
1992,9,0.0304473452270031
1992,10,0.0304728001356125
1992,11,0.0302764400839806
1992,12,0.0318073146045208
1993,1,0.0316655002534389
