Year,Month,Conc
1986,1,NaN
1986,2,1.21020793914795
1986,3,1.20899605751038
1986,4,1.20912110805511
1986,5,1.21026217937469
1986,6,1.21371591091156
1986,7,1.20999491214752
1986,8,1.21092641353607
1986,9,1.21648156642914
1986,10,1.20868098735809
1986,11,1.20912742614746
1986,12,1.20746743679047
1987,1,1.20934212207794
1987,2,1.20640003681183
1987,3,1.20889592170715
1987,4,1.20852982997894
1987,5,1.20872294902802
1987,6,1.20999360084534
1987,7,1.21057844161987
1987,8,1.2154632806778
1987,9,1.21280956268311
1987,10,1.21001601219177
1987,11,1.21055793762207
1987,12,1.21396231651306
1988,1,1.20768141746521
1988,2,1.20793652534485
1988,3,1.20711636543274
1988,4,1.20489716529846
1988,5,1.20213449001312
1988,6,1.20195078849792
1988,7,1.20763528347015
1988,8,1.21723675727844
1988,9,1.22556674480438
1988,10,1.22819828987122
1988,11,1.22588992118835
1988,12,1.22907793521881
1989,1,1.22856712341309
1989,2,1.22056877613068
1989,3,1.22448396682739
1989,4,1.23946404457092
1989,5,1.2400461435318
1989,6,1.24242401123047
1989,7,1.24576473236084
1989,8,1.24515473842621
1989,9,1.24472045898438
1989,10,1.24835455417633
1989,11,1.25693380832672
1989,12,1.25431156158447
1990,1,1.2614654302597
1990,2,1.26586306095123
1990,3,1.26178681850433
1990,4,1.26294982433319
1990,5,1.27770304679871
1990,6,1.28448033332825
1990,7,1.28282499313354
1990,8,1.28723800182343
1990,9,1.28513991832733
1990,10,1.28815984725952
1990,11,1.28852212429047
1990,12,1.28940224647522
1991,1,1.28177273273468
1991,2,1.28565692901611
1991,3,1.29077970981598
1991,4,1.28979647159576
1991,5,1.28725016117096
1991,6,1.28364181518555
1991,7,1.28522646427155
1991,8,1.28310036659241
1991,9,1.26766681671143
1991,10,1.271355509758
1991,11,1.26942980289459
1991,12,1.27016830444336
1992,1,1.26901888847351
1992,2,1.27555763721466
1992,3,1.27836859226227
1992,4,1.28027486801147
1992,5,1.2796049118042
1992,6,1.28202879428864
1992,7,1.28813934326172
1992,8,1.27981209754944
1992,9,1.28045427799225
1992,10,1.27648603916168
1992,11,1.27403843402863
1992,12,1.26668500900269
1993,1,1.27011501789093
1993,2,1.25559568405151
1993,3,1.25480222702026
1993,4,1.25999140739441
1993,5,1.25314271450043
1993,6,1.25881171226501
1993,7,1.25780856609344
1993,8,1.25457072257996
1993,9,1.25787436962128
1993,10,1.25467348098755
1993,11,1.25582873821259
1993,12,1.25255882740021
1994,1,1.25938093662262
1994,2,1.25464296340942
1994,3,1.2558069229126
1994,4,1.25980269908905
1994,5,1.25251841545105
1994,6,1.25652194023132
1994,7,1.2557909488678
1994,8,1.25520145893097
1994,9,1.24678230285645
1994,10,1.24843049049377
1994,11,1.25213372707367
1994,12,1.2531760931015
1995,1,1.25476968288422
1995,2,1.25000953674316
1995,3,1.25107133388519
1995,4,1.25597238540649
1995,5,1.25529074668884
1995,6,1.25351798534393
1995,7,1.25652062892914
1995,8,1.25854623317719
1995,9,1.2506206035614
1995,10,1.25362491607666
1995,11,1.25781059265137
1995,12,1.25392091274261
1996,1,1.25860583782196
1996,2,1.25840580463409
1996,3,1.25636148452759
1996,4,1.26111900806427
1996,5,1.26031076908112
1996,6,1.26203632354736
1996,7,1.25709867477417
1996,8,1.25864851474762
1996,9,1.2664430141449
1996,10,1.26143443584442
1996,11,1.27016270160675
1996,12,1.26981520652771
1997,1,1.27088272571564
1997,2,1.26783764362335
1997,3,1.26765751838684
1997,4,1.26378750801086
1997,5,1.27501368522644
1997,6,1.28188860416412
1997,7,1.2791782617569
1997,8,1.28214311599731
1997,9,1.28571021556854
1997,10,1.28471350669861
1997,11,1.28473544120789
1997,12,1.28929042816162
1998,1,1.28895962238312
1998,2,1.29002499580383
1998,3,1.29577326774597
1998,4,1.3012980222702
1998,5,1.29198324680328
1998,6,1.32294714450836
1998,7,1.34168696403503
1998,8,1.3476814031601
1998,9,1.33413481712341
1998,10,1.33199667930603
1998,11,1.32199025154114
1998,12,1.32624232769012
1999,1,1.3268758058548
1999,2,1.32074582576752
1999,3,1.31303024291992
1999,4,1.29384279251099
1999,5,1.28381931781769
1999,6,1.30377519130707
1999,7,1.305539727211
1999,8,1.3331333398819
1999,9,1.34436368942261
1999,10,1.35312020778656
1999,11,1.35489499568939
1999,12,1.36321330070496
2000,1,1.38337814807892
2000,2,1.392049908638
2000,3,1.43854677677155
2000,4,1.47661542892456
2000,5,1.47730958461761
2000,6,1.47421479225159
2000,7,1.46571147441864
2000,8,1.47360074520111
2000,9,1.5589292049408
2000,10,1.5723911523819
2000,11,1.54567563533783
2000,12,1.4839928150177
2001,1,1.47334945201874
2001,2,1.47945201396942
2001,3,1.48108613491058
2001,4,1.46647989749908
2001,5,1.44928121566772
2001,6,1.48378443717957
2001,7,1.48423385620117
2001,8,1.45624101161957
2001,9,1.43338882923126
2001,10,1.4174222946167
2001,11,1.34674024581909
2001,12,1.33186638355255
2002,1,1.32336723804474
2002,2,1.30585336685181
2002,3,1.25739753246307
2002,4,1.21924602985382
2002,5,1.21818196773529
2002,6,1.20980942249298
2002,7,1.21136033535004
2002,8,1.22171878814697
2002,9,1.22225272655487
2002,10,1.22593951225281
2002,11,1.22744882106781
2002,12,1.22666501998901
2003,1,1.22649645805359
2003,2,1.21920216083527
2003,3,1.68805170059204
2003,4,5.79557037353516
2003,5,6.11382150650024
2003,6,6.10948705673218
2003,7,5.76645708084106
2003,8,6.01468086242676
2003,9,6.01156330108643
2003,10,6.009437084198
2003,11,6.02763175964355
2003,12,6.0278902053833
2004,1,6.02647113800049
2004,2,6.00015926361084
2004,3,6.00591373443604
2004,4,6.00671195983887
2004,5,5.98458576202393
2004,6,5.91249132156372
2004,7,5.88650321960449
2004,8,5.88178730010986
2004,9,5.86557769775391
2004,10,5.83229970932007
2004,11,5.83031797409058
2004,12,5.84166860580444
2005,1,5.82542324066162
2005,2,5.80524682998657
2005,3,5.78806972503662
2005,4,5.72379398345947
2005,5,5.60653066635132
2005,6,5.52790689468384
2005,7,5.47778749465942
2005,8,5.41710662841797
2005,9,5.33906173706055
2005,10,5.30935955047607
2005,11,5.29941558837891
2005,12,5.29051828384399
2006,1,5.25868654251099
2006,2,5.24034595489502
2006,3,5.24523448944092
2006,4,5.24310493469238
2006,5,5.23122119903564
2006,6,5.20055675506592
2006,7,5.17046403884888
2006,8,5.16649198532104
2006,9,5.16293668746948
2006,10,5.16213274002075
2006,11,5.15047693252563
2006,12,5.1162314414978
2007,1,5.10859966278076
2007,2,5.09628582000732
2007,3,5.09040975570679
2007,4,5.08703994750977
2007,5,5.08551073074341
2007,6,5.08039951324463
2007,7,5.0699315071106
2007,8,5.00198841094971
2007,9,4.50036001205444
2007,10,4.27549409866333
2007,11,4.15593576431274
2007,12,4.24602127075195
2008,1,4.13130760192871
2008,2,4.08230495452881
2008,3,3.98744988441467
2008,4,3.91457414627075
2008,5,3.94067215919495
2008,6,4.06727361679077
2008,7,3.99154233932495
2008,8,4.19471263885498
2008,9,4.78058671951294
2008,10,4.77880764007568
2008,11,4.78082036972046
2008,12,4.78250885009766
2009,1,4.70578861236572
2009,2,4.01447486877441
2009,3,3.77201247215271
2009,4,3.76502370834351
2009,5,3.76583123207092
2009,6,3.7651834487915
2009,7,3.75549793243408
2009,8,3.70036554336548
2009,9,3.71738505363464
2009,10,3.5074098110199
2009,11,3.66477370262146
2009,12,3.74698448181152
2010,1,3.65219688415527
2010,2,3.61856842041016
2010,3,3.61661720275879
2010,4,2.8252010345459
2010,5,1.7452312707901
2010,6,2.03281950950623
2010,7,1.40262818336487
2010,8,0.95941948890686
2010,9,0.96111935377121
2010,10,0.964044809341431
2010,11,0.965605199337006
2010,12,1.13186049461365
2011,1,1.1301281452179
2011,2,1.4986115694046
2011,3,1.48222744464874
2011,4,1.50347578525543
2011,5,1.25780189037323
2011,6,2.4110848903656
2011,7,4.13554525375366
2011,8,3.69697570800781
2011,9,3.532066822052
2011,10,3.48167634010315
2011,11,3.44637513160706
2011,12,3.39736747741699
2012,1,3.38713216781616
2012,2,3.39111828804016
2012,3,3.39571189880371
2012,4,3.40055727958679
2012,5,3.33903980255127
2012,6,3.28918886184692
2012,7,3.28005909919739
2012,8,3.27681136131287
2012,9,3.28050136566162
2012,10,3.28266406059265
2012,11,3.27653861045837
2012,12,3.27038311958313
2013,1,3.27404284477234
2013,2,3.26840877532959
2013,3,3.25037312507629
2013,4,3.25009751319885
2013,5,3.25893354415894
2013,6,3.25720834732056
2013,7,3.20192360877991
2013,8,3.20180487632751
2013,9,3.19720149040222
2013,10,3.1962776184082
2013,11,3.19764089584351
2013,12,3.19150853157043
2014,1,3.18434953689575
2014,2,3.14624214172363
2014,3,3.13974237442017
2014,4,3.13310527801514
2014,5,3.14367341995239
2014,6,3.13274312019348
2014,7,3.15205812454224
2014,8,3.20337438583374
2014,9,3.20304107666016
2014,10,3.18420720100403
2014,11,3.16528248786926
2014,12,3.0852575302124
2015,1,3.01915287971497
2015,2,3.00871086120605
2015,3,3.00584483146667
2015,4,3.00302696228027
2015,5,2.9991147518158
2015,6,2.99920582771301
2015,7,2.99549245834351
2015,8,3.0016713142395
2015,9,2.99183511734009
2015,10,2.99649524688721
2015,11,2.99748396873474
2015,12,2.99891376495361
2016,1,3.00369715690613
2016,2,3.00733470916748
2016,3,3.0096263885498
2016,4,3.00696206092834
2016,5,3.02188563346863
2016,6,3.02389407157898
2016,7,3.03023982048035
2016,8,3.03799295425415
2016,9,3.04739379882812
2016,10,3.05001902580261
2016,11,3.04706478118896
2016,12,3.04175901412964
2017,1,3.04083275794983
2017,2,3.02826976776123
2017,3,3.01909136772156
2017,4,3.01757884025574
2017,5,3.02494621276855
2017,6,3.02584457397461
2017,7,3.03133392333984
2017,8,3.03189778327942
2017,9,3.02833819389343
2017,10,3.02346849441528
2017,11,3.01782250404358
2017,12,3.0108654499054
2018,1,3.01207494735718
2018,2,3.01551532745361
2018,3,3.01601099967957
2018,4,3.01438140869141
2018,5,3.01986789703369
2018,6,3.01689338684082
2018,7,3.01676249504089
2018,8,3.02089357376099
2018,9,3.01811861991882
2018,10,3.01495552062988
2018,11,3.0104501247406
2018,12,3.00696539878845
2019,1,3.00064039230347
2019,2,2.9994170665741
2019,3,2.99972343444824
2019,4,3.00882911682129
2019,5,3.00916862487793
2019,6,3.01203203201294
2019,7,3.00857424736023
2019,8,3.0094952583313
2019,9,2.99806833267212
2019,10,2.97902417182922
2019,11,2.93398952484131
2019,12,2.90542197227478
2020,1,2.90629529953003
2020,2,2.89412593841553
2020,3,2.88624453544617
2020,4,2.88024473190308
2020,5,2.88647890090942
2020,6,2.87376523017883
2020,7,2.8691246509552
2020,8,2.87149214744568
2020,9,2.8765983581543
2020,10,2.87279391288757
2020,11,2.87444734573364
2020,12,NaN
