Year,Month,Conc
1986,1,NaN
1986,2,2.64605522155762
1986,3,2.63932800292969
1986,4,2.6425085067749
1986,5,2.63601064682007
1986,6,2.62527108192444
1986,7,2.64212107658386
1986,8,2.64198303222656
1986,9,2.61758685112
1986,10,2.62582445144653
1986,11,2.63907241821289
1986,12,2.63865256309509
1987,1,2.63689208030701
1987,2,2.63525938987732
1987,3,2.63853025436401
1987,4,2.63787436485291
1987,5,2.64017009735107
1987,6,2.64183139801025
1987,7,2.64443016052246
1987,8,2.63365960121155
1987,9,2.64426517486572
1987,10,2.6406044960022
1987,11,2.64502143859863
1987,12,2.65191340446472
1988,1,2.64069175720215
1988,2,2.64685344696045
1988,3,2.64479351043701
1988,4,2.65208387374878
1988,5,2.65343117713928
1988,6,2.65381956100464
1988,7,2.65659141540527
1988,8,2.66405367851257
1988,9,2.64279532432556
1988,10,2.6578905582428
1988,11,2.65932655334473
1988,12,2.66656756401062
1989,1,2.67054176330566
1989,2,2.66750812530518
1989,3,2.67209053039551
1989,4,2.68817973136902
1989,5,2.67701053619385
1989,6,2.69516468048096
1989,7,2.69251489639282
1989,8,2.69228148460388
1989,9,2.69440078735352
1989,10,2.69670939445496
1989,11,2.69978833198547
1989,12,2.70238709449768
1990,1,2.70428991317749
1990,2,2.7186233997345
1990,3,2.71960401535034
1990,4,2.72441840171814
1990,5,2.73231363296509
1990,6,2.73774385452271
1990,7,2.7400918006897
1990,8,2.71715021133423
1990,9,2.73706555366516
1990,10,2.74485111236572
1990,11,2.74470615386963
1990,12,2.75515651702881
1991,1,2.74450492858887
1991,2,2.72043681144714
1991,3,2.71950483322144
1991,4,2.72552561759949
1991,5,2.72856712341309
1991,6,2.72459006309509
1991,7,2.71962189674377
1991,8,2.67030620574951
1991,9,2.65347695350647
1991,10,2.65532088279724
1991,11,2.65498733520508
1991,12,2.65019917488098
1992,1,2.64968323707581
1992,2,2.64735221862793
1992,3,2.65079236030579
1992,4,2.65116620063782
1992,5,2.65073013305664
1992,6,2.65095353126526
1992,7,2.65530514717102
1992,8,2.64908480644226
1992,9,2.65116739273071
1992,10,2.64795255661011
1992,11,2.64949464797974
1992,12,2.65519976615906
1993,1,2.66622042655945
1993,2,2.67011380195618
1993,3,2.67976307868958
1993,4,2.68689107894897
1993,5,2.69584321975708
1993,6,2.71918272972107
1993,7,2.71127033233643
1993,8,2.72013974189758
1993,9,2.68527698516846
1993,10,2.70286417007446
1993,11,2.6996066570282
1993,12,2.70341491699219
1994,1,2.71025133132935
1994,2,2.70766639709473
1994,3,2.70719957351685
1994,4,2.70956540107727
1994,5,2.70630955696106
1994,6,2.71172547340393
1994,7,2.71166586875916
1994,8,2.69639539718628
1994,9,2.7090265750885
1994,10,2.71063017845154
1994,11,2.6986563205719
1994,12,2.69006538391113
1995,1,2.69233703613281
1995,2,2.69221591949463
1995,3,2.69195771217346
1995,4,2.70426940917969
1995,5,2.73964810371399
1995,6,2.74436378479004
1995,7,2.74698734283447
1995,8,2.74664402008057
1995,9,2.75929403305054
1995,10,2.78525352478027
1995,11,2.7835328578949
1995,12,2.76486778259277
1996,1,2.76189064979553
1996,2,2.77212691307068
1996,3,2.77429938316345
1996,4,2.79694271087646
1996,5,2.78955268859863
1996,6,2.79045963287354
1996,7,2.77436757087708
1996,8,2.77177095413208
1996,9,2.7815957069397
1996,10,2.79409909248352
1996,11,2.80360007286072
1996,12,2.79428744316101
1997,1,2.7900505065918
1997,2,2.79367184638977
1997,3,2.78476119041443
1997,4,2.78761696815491
1997,5,2.75615763664246
1997,6,2.72037577629089
1997,7,2.73049998283386
1997,8,2.7202467918396
1997,9,2.63057923316956
1997,10,2.44947552680969
1997,11,2.4773850440979
1997,12,2.51700282096863
1998,1,2.54546689987183
1998,2,2.69796204566956
1998,3,2.76165342330933
1998,4,2.7659432888031
1998,5,2.7226619720459
1998,6,2.73600649833679
1998,7,2.66642069816589
1998,8,2.76855325698853
1998,9,2.85579180717468
1998,10,2.86830878257751
1998,11,2.88199067115784
1998,12,2.89678359031677
1999,1,2.91522645950317
1999,2,2.91558527946472
1999,3,2.92890214920044
1999,4,2.94674873352051
1999,5,2.94686245918274
1999,6,2.960040807724
1999,7,2.97958397865295
1999,8,2.98874092102051
1999,9,2.99467253684998
1999,10,2.98766994476318
1999,11,2.97891736030579
1999,12,2.99410128593445
2000,1,2.98109292984009
2000,2,3.00532627105713
2000,3,3.07302975654602
2000,4,3.10551595687866
2000,5,3.11634922027588
2000,6,3.21288466453552
2000,7,3.26555037498474
2000,8,3.25739526748657
2000,9,3.32295656204224
2000,10,3.32943177223206
2000,11,3.31340837478638
2000,12,3.34105753898621
2001,1,3.36788630485535
2001,2,3.35632157325745
2001,3,3.35194087028503
