Year,Month,Conc
1986,1,NaN
1986,2,3.73483371734619
1986,3,3.72938323020935
1986,4,3.73191022872925
1986,5,3.73510408401489
1986,6,3.73478198051453
1986,7,3.73012852668762
1986,8,3.7281186580658
1986,9,3.73349165916443
1986,10,3.72659921646118
1986,11,3.72874522209167
1986,12,3.72710943222046
1987,1,3.73487091064453
1987,2,3.72471213340759
1987,3,3.73826122283936
1987,4,3.73529982566833
1987,5,3.73727345466614
1987,6,3.73468542098999
1987,7,3.73601150512695
1987,8,3.74186682701111
1987,9,3.73577690124512
1987,10,3.73330211639404
1987,11,3.73745250701904
1987,12,3.74625992774963
1988,1,3.73649096488953
1988,2,3.73754525184631
1988,3,3.73927879333496
1988,4,3.7244393825531
1988,5,3.71745085716248
1988,6,3.71839737892151
1988,7,3.72054004669189
1988,8,3.7173855304718
1988,9,3.71220993995667
1988,10,3.71303415298462
1988,11,3.72304129600525
1988,12,3.72608065605164
1989,1,3.72871565818787
1989,2,3.75627970695496
1989,3,3.78777074813843
1989,4,3.80866289138794
1989,5,3.80607318878174
1989,6,3.80791044235229
1989,7,3.80333948135376
1989,8,3.80338740348816
1989,9,3.80821061134338
1989,10,3.82453751564026
1989,11,3.83422780036926
1989,12,3.8310112953186
1990,1,3.83880305290222
1990,2,3.85793304443359
1990,3,3.86302614212036
1990,4,3.8671178817749
1990,5,3.8630166053772
1990,6,3.86776375770569
1990,7,3.86256980895996
1990,8,3.84632134437561
1990,9,3.85079574584961
1990,10,3.84400844573975
1990,11,3.84156107902527
1990,12,3.8461127281189
1991,1,3.83984899520874
1991,2,3.83676338195801
1991,3,3.83294606208801
1991,4,3.83205819129944
1991,5,3.82413744926453
1991,6,3.83305525779724
1991,7,3.83326482772827
1991,8,3.8363733291626
1991,9,3.83953499794006
1991,10,3.84925746917725
1991,11,3.85794711112976
1991,12,3.87112498283386
1992,1,3.88374471664429
1992,2,3.95489168167114
1992,3,3.99157047271729
1992,4,3.98182797431946
1992,5,3.97903299331665
1992,6,3.97714447975159
1992,7,3.99074172973633
1992,8,3.99112248420715
1992,9,3.98529267311096
1992,10,3.98642373085022
1992,11,4.00133323669434
1992,12,3.98355174064636
1993,1,4.00041675567627
1993,2,3.98317098617554
1993,3,3.98440718650818
1993,4,3.98228812217712
1993,5,3.97193670272827
1993,6,3.92352318763733
1993,7,3.92560505867004
1993,8,3.91213202476501
1993,9,3.89628672599792
1993,10,3.81255865097046
1993,11,3.7875599861145
1993,12,3.77413940429688
1994,1,3.77554535865784
1994,2,3.77032828330994
1994,3,3.76208305358887
1994,4,3.75570464134216
1994,5,3.74196600914001
1994,6,3.74449992179871
1994,7,3.73673105239868
1994,8,3.73337936401367
1994,9,3.71597385406494
1994,10,3.71747279167175
1994,11,3.72220945358276
1994,12,3.71098375320435
1995,1,3.70384120941162
1995,2,3.69992423057556
1995,3,3.69532799720764
1995,4,3.69579792022705
1995,5,3.68319892883301
1995,6,3.68108940124512
1995,7,3.67678785324097
1995,8,3.67902851104736
1995,9,3.66167736053467
1995,10,3.65731763839722
1995,11,3.6571147441864
1995,12,3.61566376686096
1996,1,3.60231304168701
1996,2,3.59238457679749
1996,3,3.58611106872559
1996,4,3.5843460559845
1996,5,3.56069993972778
1996,6,3.5632495880127
1996,7,3.53079199790955
1996,8,3.53217315673828
1996,9,3.54728174209595
1996,10,3.55767226219177
1996,11,3.5809805393219
1996,12,3.56673908233643
1997,1,3.56274032592773
1997,2,3.55405116081238
1997,3,3.54862809181213
1997,4,3.54563927650452
1997,5,3.56530547142029
1997,6,3.55568027496338
1997,7,3.51833295822144
1997,8,3.48342657089233
1997,9,3.45719933509827
1997,10,3.45200610160828
1997,11,3.44169950485229
1997,12,3.40935516357422
1998,1,3.40186405181885
1998,2,3.38923597335815
1998,3,3.41175007820129
1998,4,3.41778516769409
1998,5,3.41106462478638
1998,6,3.37536382675171
1998,7,3.33911466598511
1998,8,3.34301519393921
1998,9,3.32328987121582
1998,10,3.32987976074219
1998,11,3.33300566673279
1998,12,3.31831169128418
1999,1,3.3292453289032
1999,2,3.31727409362793
1999,3,3.29823923110962
1999,4,3.27475261688232
1999,5,3.17603492736816
1999,6,3.11949777603149
1999,7,3.09819364547729
1999,8,3.07784390449524
1999,9,3.05821013450623
1999,10,3.04444932937622
1999,11,3.01373934745789
1999,12,3.0066556930542
2000,1,2.96106767654419
2000,2,2.93254733085632
2000,3,2.82087159156799
2000,4,2.79491829872131
2000,5,2.76087784767151
2000,6,2.69687676429749
2000,7,2.66402554512024
2000,8,2.67682814598083
2000,9,2.67908573150635
2000,10,2.72109460830688
2000,11,2.86213088035583
2000,12,2.86731696128845
2001,1,2.85979914665222
2001,2,2.88412666320801
2001,3,2.90068554878235
2001,4,2.9303092956543
2001,5,2.94407916069031
2001,6,3.03225708007812
2001,7,3.07038760185242
2001,8,3.09837031364441
2001,9,3.147953748703
2001,10,3.18521642684937
2001,11,3.15949845314026
2001,12,3.14577412605286
2002,1,3.17664813995361
2002,2,3.19671845436096
2002,3,3.20658826828003
2002,4,3.20068597793579
2002,5,3.22263813018799
2002,6,3.25730490684509
2002,7,3.28106760978699
2002,8,3.28745579719543
