Year,Month,Conc
1986,1,NaN
1986,2,7.97784185409546
1986,3,7.96944904327393
1986,4,7.96882057189941
1986,5,7.97959756851196
1986,6,7.97376298904419
1986,7,7.96954011917114
1986,8,7.97043085098267
1986,9,7.98209762573242
1986,10,7.96161270141602
1986,11,7.9690260887146
1986,12,7.96003580093384
1987,1,7.97507429122925
1987,2,7.95734405517578
1987,3,7.97241640090942
1987,4,7.96916341781616
1987,5,7.96604442596436
1987,6,7.96771955490112
1987,7,7.96823453903198
1987,8,7.97360229492188
1987,9,7.97034168243408
1987,10,7.97458171844482
1987,11,7.96421146392822
1987,12,7.98580741882324
1988,1,7.96761465072632
1988,2,7.97611379623413
1988,3,7.96579360961914
1988,4,7.96172475814819
1988,5,7.95903491973877
1988,6,7.95898675918579
1988,7,7.97905540466309
1988,8,7.98185634613037
1988,9,7.96260738372803
1988,10,7.96651887893677
1988,11,7.98448324203491
1988,12,7.9695987701416
1989,1,7.9643406867981
1989,2,7.97558784484863
1989,3,7.97331953048706
1989,4,7.97360515594482
1989,5,7.97097206115723
1989,6,7.99079132080078
1989,7,7.97332906723022
1989,8,7.96880674362183
1989,9,7.97226476669312
1989,10,7.96407175064087
1989,11,7.97264385223389
1989,12,7.96149206161499
1990,1,7.96605587005615
1990,2,7.98745679855347
1990,3,7.97648191452026
1990,4,7.97793626785278
1990,5,7.96566772460938
1990,6,7.96265316009521
1990,7,7.92542123794556
1990,8,7.93557167053223
1990,9,7.92487764358521
1990,10,7.92929029464722
1990,11,7.93362283706665
1990,12,7.95271825790405
1991,1,7.93543004989624
1991,2,7.93891668319702
1991,3,7.95741891860962
1991,4,7.96155071258545
1991,5,7.9563512802124
1991,6,7.94497489929199
1991,7,7.9429988861084
1991,8,7.95119905471802
1991,9,7.94694471359253
1991,10,7.95438385009766
1991,11,7.91946268081665
1991,12,7.9333963394165
1992,1,7.91660451889038
1992,2,7.91805028915405
1992,3,7.88695192337036
1992,4,7.74205160140991
1992,5,7.56094837188721
1992,6,7.42837858200073
1992,7,7.43923902511597
1992,8,7.44494533538818
1992,9,7.46631526947021
1992,10,7.48676681518555
1992,11,7.51310062408447
1992,12,7.84681177139282
1993,1,7.88573503494263
1993,2,7.89261722564697
1993,3,8.2111930847168
1993,4,8.4569787979126
1993,5,8.50905895233154
1993,6,8.66388702392578
1993,7,8.85401248931885
1993,8,9.05410957336426
1993,9,9.13446998596191
1993,10,9.14692211151123
1993,11,9.08022403717041
1993,12,9.06891536712646
1994,1,9.04006290435791
1994,2,9.05194187164307
1994,3,8.94192981719971
1994,4,8.7626953125
1994,5,8.71421146392822
1994,6,8.69298648834229
1994,7,8.68505191802979
1994,8,8.69652366638184
1994,9,8.71651935577393
1994,10,8.83163547515869
1994,11,8.65919303894043
1994,12,8.7585563659668
1995,1,8.74362754821777
1995,2,8.77282619476318
1995,3,8.79039478302002
1995,4,8.96987056732178
1995,5,9.64857769012451
1995,6,10.2942008972168
1995,7,10.3345079421997
1995,8,10.3560190200806
1995,9,11.7733612060547
1995,10,13.9914245605469
