Year,Month,Conc
1986,1,NaN
1986,2,0.407434523105621
1986,3,0.407702684402466
1986,4,0.407653957605362
1986,5,0.407532036304474
1986,6,0.406922519207001
1986,7,0.406678676605225
1986,8,0.40670308470726
1986,9,0.406312972307205
1986,10,0.406971246004105
1986,11,0.406727463006973
1986,12,0.406922519207001
1987,1,0.407166302204132
1987,2,0.407190680503845
1987,3,0.406873732805252
1987,4,0.406898111104965
1987,5,0.406873732805252
1987,6,0.406922519207001
1987,7,0.406800597906113
1987,8,0.406459242105484
1987,9,0.406995624303818
1987,10,0.407141923904419
1987,11,0.406873732805252
1987,12,0.406044781208038
1988,1,0.407239466905594
1988,2,0.406898111104965
1988,3,0.407020032405853
1988,4,0.406946897506714
1988,5,0.407093167304993
1988,6,0.406946897506714
1988,7,0.406922519207001
1988,8,0.406020402908325
1988,9,0.406922519207001
1988,10,0.406995624303818
1988,11,0.406605571508408
1988,12,0.406946897506714
1989,1,0.406824976205826
1989,2,0.407166302204132
1989,3,0.4067762196064
1989,4,0.407020032405853
1989,5,0.406824976205826
1989,6,0.406629920005798
1989,7,0.4067762196064
1989,8,0.406922519207001
1989,9,0.4067762196064
1989,10,0.406922519207001
1989,11,0.406946897506714
1989,12,0.407141923904419
1990,1,0.407190680503845
1990,2,0.406898111104965
1990,3,0.407556414604187
1990,4,0.4075807929039
1990,5,0.406849354505539
1990,6,0.406020402908325
1990,7,0.404801338911057
1990,8,0.405020773410797
1990,9,0.404996395111084
1990,10,0.405045121908188
1990,11,0.405508399009705
1990,12,0.405435234308243
1991,1,0.40619108080864
1991,2,0.406483620405197
1991,3,0.406069159507751
1991,4,0.406117916107178
1991,5,0.406020402908325
1991,6,0.406508028507233
1991,7,0.4067762196064
1991,8,0.406532406806946
1991,9,0.406483620405197
1991,10,0.405654668807983
1991,11,0.402046263217926
1991,12,0.401899963617325
1992,1,0.399583756923676
1992,2,0.397535711526871
1992,3,0.383687198162079
1992,4,0.159796923398972
1992,5,0.142513081431389
1992,6,0.0927973464131355
1992,7,0.0825767442584038
1992,8,0.101947620511055
1992,9,0.0831911489367485
1992,10,0.111665971577168
1992,11,0.120116494596004
1992,12,0.0863631442189217
1993,1,0.0775030106306076
1993,2,0.0775980949401855
1993,3,0.0808724910020828
1993,4,0.0833569392561913
1993,5,0.0838933289051056
1993,6,0.0854439735412598
1993,7,0.0873969122767448
1993,8,0.0894278660416603
1993,9,0.0902226939797401
1993,10,0.0903860479593277
1993,11,0.0897253155708313
1993,12,0.0896472930908203
1994,1,0.0893303379416466
1994,2,0.0894790664315224
1994,3,0.0883258357644081
1994,4,0.0864948034286499
1994,5,0.0860730111598969
1994,6,0.0858170092105865
1994,7,0.0857536122202873
1994,8,0.0858633294701576
1994,9,0.0860656872391701
1994,10,0.0873822793364525
1994,11,0.0857901871204376
1994,12,0.0871287137269974
1995,1,0.0869824290275574
1995,2,0.0872871950268745
1995,3,0.08747249096632
1995,4,0.0892791375517845
1995,5,0.0958742573857307
1995,6,0.102698564529419
1995,7,0.103113040328026
1995,8,0.103281274437904
1995,9,0.117549158632755
1995,10,0.139928683638573
1995,11,0.142898306250572
1995,12,0.144941449165344
1996,1,0.369229137897491
1996,2,0.586758375167847
1996,3,0.540043950080872
1996,4,0.423672407865524
1996,5,0.632619440555573
1996,6,0.70990788936615
1996,7,0.720464944839478
1996,8,0.772079944610596
1996,9,0.503155171871185
1996,10,0.189556643366814
1996,11,0.191363289952278
1996,12,0.192977324128151
1997,1,0.193408876657486
1997,2,0.192214205861092
1997,3,0.19126333296299
1997,4,0.192579925060272
