Year,Month,Conc
1986,1,NaN
1986,2,5.36437892913818
1986,3,5.29271221160889
1986,4,5.34164810180664
1986,5,5.33537864685059
1986,6,5.35526323318481
1986,7,5.31352186203003
1986,8,5.29540967941284
1986,9,5.38831472396851
1986,10,5.27486085891724
1986,11,5.31768751144409
1986,12,5.27755355834961
1987,1,5.29537582397461
1987,2,5.23437261581421
1987,3,5.29739809036255
1987,4,5.2940788269043
1987,5,5.29168558120728
1987,6,5.30102491378784
1987,7,5.31740951538086
1987,8,5.36110782623291
1987,9,5.29720497131348
1987,10,5.25617218017578
1987,11,5.29644966125488
1987,12,5.40326881408691
1988,1,5.27145385742188
1988,2,5.30263471603394
1988,3,5.30149984359741
1988,4,5.29366874694824
1988,5,5.30380058288574
1988,6,5.3516583442688
1988,7,5.4971137046814
1988,8,5.58528423309326
1988,9,5.446692943573
1988,10,5.46091175079346
1988,11,5.52138757705688
1988,12,5.47419548034668
1989,1,5.51118993759155
1989,2,5.72498083114624
1989,3,5.95304012298584
1989,4,5.9694128036499
1989,5,5.9979510307312
1989,6,6.03205156326294
1989,7,6.01883745193481
1989,8,5.97893285751343
1989,9,6.01775693893433
1989,10,6.0122652053833
1989,11,6.10350322723389
1989,12,6.06774711608887
1990,1,6.19403123855591
1990,2,6.40309190750122
1990,3,6.45681762695312
1990,4,6.47889423370361
1990,5,6.76132726669312
1990,6,6.77313137054443
1990,7,6.73464107513428
1990,8,6.69286966323853
1990,9,6.6728777885437
1990,10,6.59525203704834
1990,11,6.36251831054688
1990,12,6.3675274848938
1991,1,6.32630157470703
1991,2,6.31882810592651
1991,3,6.32611036300659
1991,4,6.32775592803955
1991,5,6.55024719238281
1991,6,6.41610288619995
1991,7,6.45105409622192
1991,8,6.5637731552124
1991,9,6.55041217803955
1991,10,6.61835289001465
1991,11,6.60956048965454
1991,12,6.57659149169922
1992,1,6.55599498748779
1992,2,6.58707046508789
1992,3,6.76154232025146
1992,4,6.71041822433472
1992,5,6.70020532608032
1992,6,6.7054271697998
1992,7,6.77990531921387
1992,8,6.79703092575073
1992,9,6.79296159744263
1992,10,6.75509643554688
1992,11,6.77593564987183
1992,12,6.79094982147217
1993,1,6.79165887832642
1993,2,6.82091856002808
1993,3,6.855788230896
1993,4,6.88544130325317
1993,5,6.8450779914856
1993,6,6.77290439605713
1993,7,6.79315137863159
1993,8,6.82427215576172
1993,9,6.82746744155884
1993,10,6.83813858032227
1993,11,6.86414670944214
1993,12,6.81606435775757
1994,1,6.81205701828003
1994,2,6.86671447753906
1994,3,6.87714147567749
1994,4,7.07906627655029
1994,5,7.06499147415161
1994,6,6.96071863174438
1994,7,6.83528423309326
1994,8,6.84020614624023
1994,9,6.84706783294678
1994,10,6.88459300994873
1994,11,6.87455034255981
1994,12,6.86471796035767
1995,1,6.83458948135376
1995,2,6.83869457244873
1995,3,6.84279298782349
1995,4,6.87517309188843
1995,5,6.85467576980591
1995,6,6.78745746612549
1995,7,6.7697286605835
1995,8,6.80045175552368
1995,9,6.74212312698364
1995,10,6.72405529022217
1995,11,6.77963018417358
1995,12,6.21193075180054
1996,1,5.72374486923218
1996,2,5.71202993392944
1996,3,5.6806492805481
1996,4,5.70831394195557
1996,5,5.70395421981812
1996,6,5.85774421691895
1996,7,6.60125684738159
1996,8,6.52513742446899
1996,9,6.37000560760498
1996,10,6.37497425079346
1996,11,6.35182523727417
1996,12,6.13220596313477
1997,1,6.13388061523438
1997,2,5.96623992919922
1997,3,5.31756687164307
1997,4,5.2704029083252
1997,5,5.29194498062134
1997,6,5.09054708480835
1997,7,5.11128044128418
1997,8,5.03367233276367
1997,9,5.01760673522949
1997,10,5.01651000976562
1997,11,5.36027908325195
1997,12,7.10444593429565
1998,1,7.22596311569214
1998,2,7.29377222061157
1998,3,8.06261920928955
1998,4,8.05635643005371
1998,5,8.05820941925049
1998,6,8.63216686248779
1998,7,9.26718425750732
1998,8,9.16517639160156
1998,9,9.31542110443115
1998,10,9.42144870758057
1998,11,9.54352188110352
1998,12,9.54103469848633
1999,1,9.86435985565186
1999,2,9.9569616317749
1999,3,10.0562515258789
1999,4,9.8466682434082
1999,5,9.31267070770264
