,Year,Month,Conc
0,1986,2,19.9218120574951
1,1986,3,19.915153503418
2,1986,4,19.9080257415771
3,1986,5,19.9630088806152
4,1986,6,19.8840084075928
5,1986,7,19.8730735778809
6,1986,8,19.8565044403076
7,1986,9,19.8729724884033
8,1986,10,19.85813331604
9,1986,11,19.9115810394287
10,1986,12,19.8969898223877
11,1987,1,19.9099445343018
12,1987,2,19.8727684020996
13,1987,3,19.9220485687256
14,1987,4,19.9023323059082
15,1987,5,19.8928661346436
16,1987,6,19.8942718505859
17,1987,7,19.9357509613037
18,1987,8,19.9295120239258
19,1987,9,19.9045505523682
20,1987,10,19.9356002807617
21,1987,11,19.9150238037109
22,1987,12,20.0115909576416
23,1988,1,20.0224761962891
24,1988,2,20.0615329742432
25,1988,3,20.0774250030518
26,1988,4,19.9885005950928
27,1988,5,19.9718170166016
28,1988,6,20.0531005859375
29,1988,7,20.1047897338867
30,1988,8,20.1441631317139
31,1988,9,20.0581340789795
32,1988,10,20.0232181549072
33,1988,11,20.07887840271
34,1988,12,20.1347846984863
35,1989,1,20.1822376251221
36,1989,2,20.6196708679199
37,1989,3,20.8211154937744
38,1989,4,21.0948429107666
39,1989,5,21.0818309783936
40,1989,6,21.0778350830078
41,1989,7,21.2189426422119
42,1989,8,21.1760215759277
43,1989,9,21.1647205352783
44,1989,10,21.2317180633545
45,1989,11,21.3699550628662
46,1989,12,21.3666801452637
47,1990,1,21.288366317749
48,1990,2,21.2727813720703
49,1990,3,21.2670612335205
50,1990,4,21.2317790985107
51,1990,5,21.0963611602783
52,1990,6,21.1288032531738
53,1990,7,20.9771957397461
54,1990,8,20.7198104858398
55,1990,9,20.6873455047607
56,1990,10,20.5014095306396
57,1990,11,19.9439353942871
58,1990,12,19.9902229309082
59,1991,1,19.9438514709473
60,1991,2,19.9422454833984
61,1991,3,19.9797420501709
62,1991,4,19.9765281677246
63,1991,5,20.3713111877441
64,1991,6,20.6704006195068
65,1991,7,20.9142150878906
66,1991,8,23.7247009277344
67,1991,9,26.8581771850586
68,1991,10,26.1445922851562
69,1991,11,26.9794044494629
70,1991,12,27.0494518280029
71,1992,1,27.2778186798096
72,1992,2,25.9024257659912
73,1992,3,21.683479309082
74,1992,4,21.7509384155273
75,1992,5,21.950065612793
76,1992,6,20.7852954864502
77,1992,7,21.216329574585
78,1992,8,21.263542175293
79,1992,9,21.0774307250977
80,1992,10,20.877571105957
81,1992,11,21.0968647003174
82,1992,12,20.1136741638184
83,1993,1,20.3809585571289
84,1993,2,19.6612796783447
85,1993,3,19.4336624145508
86,1993,4,19.4270839691162
87,1993,5,19.2169303894043
88,1993,6,18.5074405670166
89,1993,7,18.223913192749
90,1993,8,17.8228397369385
91,1993,9,18.5275211334229
92,1993,10,18.3836402893066
93,1993,11,18.0524806976318
94,1993,12,17.7021293640137
95,1994,1,17.1070308685303
96,1994,2,16.998966217041
97,1994,3,16.3878803253174
98,1994,4,15.8726377487183
99,1994,5,16.1191520690918
100,1994,6,15.6807813644409
101,1994,7,15.1000003814697
102,1994,8,15.1555128097534
103,1994,9,15.1838760375977
104,1994,10,15.0567770004272
105,1994,11,14.9684734344482
106,1994,12,14.7739877700806
107,1995,1,14.6106662750244
108,1995,2,14.6388521194458
109,1995,3,14.5414705276489
110,1995,4,14.3054046630859
111,1995,5,14.3276033401489
112,1995,6,14.2264537811279
113,1995,7,13.8393669128418
114,1995,8,13.8294277191162
115,1995,9,13.899712562561
116,1995,10,13.7361841201782
117,1995,11,13.5864686965942
118,1995,12,12.6481704711914
119,1996,1,11.4521408081055
120,1996,2,11.2984304428101
121,1996,3,10.7225074768066
122,1996,4,10.4162254333496
123,1996,5,10.1109771728516
124,1996,6,9.89509105682373
125,1996,7,9.69038963317871
126,1996,8,9.58616542816162
127,1996,9,9.50578498840332
128,1996,10,9.46443748474121
129,1996,11,9.46143817901611
130,1996,12,9.746169090271
131,1997,1,9.75680351257324
132,1997,2,9.75763893127441
133,1997,3,9.64011573791504
134,1997,4,9.7031717300415
135,1997,5,9.5725564956665
136,1997,6,9.49750232696533
137,1997,7,9.05785655975342
138,1997,8,8.94735717773438
139,1997,9,8.91062450408936
140,1997,10,8.54847145080566
141,1997,11,8.56686878204346
142,1997,12,8.4526891708374
143,1998,1,8.42020416259766
144,1998,2,8.45207786560059
145,1998,3,8.48807144165039
146,1998,4,8.52119827270508
147,1998,5,8.48039722442627
148,1998,6,8.23248291015625
149,1998,7,8.32113838195801
150,1998,8,8.31435203552246
151,1998,9,8.11101245880127
152,1998,10,8.13322925567627
153,1998,11,8.20044994354248
154,1998,12,8.21824550628662
155,1999,1,8.40024852752686
156,1999,2,8.26875686645508
157,1999,3,8.28083992004395
158,1999,4,8.26385021209717
159,1999,5,8.06761646270752
160,1999,6,7.70965957641602
161,1999,7,7.62611818313599
162,1999,8,7.58903503417969
163,1999,9,7.49150562286377
164,1999,10,7.59826564788818
165,1999,11,7.63677740097046
166,1999,12,7.67927074432373
167,2000,1,7.36271524429321
168,2000,2,7.14504671096802
169,2000,3,7.01741552352905
