,Year,Month,Conc
0,1986,2,105.549346923828
1,1986,3,105.626068115234
2,1986,4,105.661178588867
3,1986,5,105.492813110352
4,1986,6,105.582977294922
5,1986,7,105.73900604248
6,1986,8,105.661842346191
7,1986,9,105.531455993652
8,1986,10,105.826736450195
9,1986,11,105.65934753418
10,1986,12,105.828430175781
11,1987,1,105.606323242188
12,1987,2,105.838844299316
13,1987,3,105.660118103027
14,1987,4,105.627510070801
15,1987,5,105.726852416992
16,1987,6,105.729347229004
17,1987,7,105.687446594238
18,1987,8,105.65185546875
19,1987,9,105.716857910156
20,1987,10,105.623908996582
21,1987,11,105.783515930176
22,1987,12,105.425888061523
23,1988,1,105.822006225586
24,1988,2,105.783737182617
25,1988,3,105.90983581543
26,1988,4,106.327407836914
27,1988,5,106.340812683105
28,1988,6,106.293579101562
29,1988,7,106.045753479004
30,1988,8,106.179916381836
31,1988,9,106.576927185059
32,1988,10,106.536643981934
33,1988,11,106.250274658203
34,1988,12,106.938163757324
35,1989,1,107.135192871094
36,1989,2,106.709777832031
37,1989,3,106.81356048584
38,1989,4,106.879737854004
39,1989,5,106.940147399902
40,1989,6,106.809478759766
41,1989,7,107.005187988281
42,1989,8,107.289810180664
43,1989,9,107.402885437012
44,1989,10,107.542205810547
45,1989,11,107.604827880859
46,1989,12,108.662567138672
47,1990,1,109.13720703125
48,1990,2,109.410118103027
49,1990,3,110.194686889648
50,1990,4,111.082244873047
51,1990,5,112.452133178711
52,1990,6,114.942077636719
53,1990,7,117.207580566406
54,1990,8,118.06957244873
55,1990,9,119.684280395508
56,1990,10,125.989959716797
57,1990,11,127.153709411621
58,1990,12,126.431709289551
59,1991,1,128.118301391602
60,1991,2,128.341171264648
61,1991,3,128.136352539062
62,1991,4,128.59455871582
63,1991,5,128.538391113281
64,1991,6,129.035018920898
65,1991,7,129.270248413086
66,1991,8,129.086456298828
67,1991,9,129.266860961914
68,1991,10,128.794158935547
69,1991,11,129.232162475586
70,1991,12,128.709106445312
71,1992,1,128.720916748047
72,1992,2,128.125854492188
73,1992,3,127.764823913574
74,1992,4,127.784820556641
75,1992,5,128.033996582031
76,1992,6,128.527389526367
77,1992,7,127.878379821777
78,1992,8,128.09455871582
79,1992,9,128.794204711914
80,1992,10,129.119445800781
81,1992,11,128.887573242188
82,1992,12,129.599639892578
83,1993,1,130.834075927734
84,1993,2,132.225616455078
85,1993,3,132.212738037109
86,1993,4,132.523452758789
87,1993,5,134.201965332031
88,1993,6,134.214645385742
