,Year,Month,Conc
0,1986,2,3.67056059837341
1,1986,3,3.62650537490845
2,1986,4,3.65899920463562
3,1986,5,3.54529237747192
4,1986,6,3.53931331634521
5,1986,7,3.64214086532593
6,1986,8,3.59241485595703
7,1986,9,3.65601396560669
8,1986,10,3.6347496509552
9,1986,11,3.52535915374756
10,1986,12,3.60170984268188
11,1987,1,3.52040266990662
12,1987,2,3.56278157234192
13,1987,3,3.55128407478333
14,1987,4,3.51899242401123
15,1987,5,3.55160164833069
16,1987,6,3.61222577095032
17,1987,7,3.61153936386108
18,1987,8,3.62574791908264
19,1987,9,3.58500242233276
20,1987,10,3.51687455177307
21,1987,11,3.60655188560486
22,1987,12,3.49968767166138
23,1988,1,3.45944261550903
24,1988,2,3.43119144439697
25,1988,3,3.43301105499268
26,1988,4,3.53638172149658
27,1988,5,3.47365498542786
28,1988,6,3.47386026382446
29,1988,7,3.45300602912903
30,1988,8,3.46990847587585
31,1988,9,3.51323199272156
32,1988,10,3.52098536491394
33,1988,11,3.43336391448975
34,1988,12,3.49962592124939
35,1989,1,3.45999097824097
36,1989,2,3.39234566688538
37,1989,3,3.45158529281616
38,1989,4,3.4192852973938
39,1989,5,3.50196170806885
40,1989,6,3.55178451538086
41,1989,7,3.48475432395935
42,1989,8,3.53986668586731
43,1989,9,3.575763463974
44,1989,10,3.6200795173645
45,1989,11,3.58879208564758
46,1989,12,3.63483095169067
47,1990,1,3.6310567855835
48,1990,2,3.59352827072144
49,1990,3,3.60077309608459
50,1990,4,3.67470073699951
51,1990,5,3.79880118370056
52,1990,6,4.04934120178223
53,1990,7,4.31176567077637
54,1990,8,4.29454898834229
55,1990,9,4.08617544174194
56,1990,10,3.95779967308044
57,1990,11,3.93714284896851
58,1990,12,3.95066404342651
59,1991,1,3.92682886123657
60,1991,2,3.925612449646
61,1991,3,3.93509316444397
62,1991,4,3.94832944869995
63,1991,5,3.91769099235535
64,1991,6,3.90045118331909
65,1991,7,3.89709401130676
66,1991,8,3.9095299243927
67,1991,9,3.91055941581726
68,1991,10,3.922358751297
69,1991,11,3.89919447898865
70,1991,12,3.89642739295959
71,1992,1,3.89293313026428
72,1992,2,3.88544249534607
73,1992,3,3.9097101688385
74,1992,4,3.90930962562561
75,1992,5,3.8996696472168
76,1992,6,3.89747262001038
77,1992,7,3.91015291213989
78,1992,8,3.89405250549316
79,1992,9,3.89818906784058
80,1992,10,3.89122176170349
81,1992,11,4.17851638793945
82,1992,12,4.2861008644104
83,1993,1,4.25448226928711
84,1993,2,4.25794410705566
85,1993,3,4.25769090652466
86,1993,4,4.24183464050293
87,1993,5,4.21997261047363
88,1993,6,4.24258422851562
89,1993,7,4.23498439788818
90,1993,8,4.2311053276062
91,1993,9,4.23329591751099
92,1993,10,4.22680711746216
93,1993,11,4.21148586273193
94,1993,12,4.23473739624023
95,1994,1,4.34661197662354
96,1994,2,4.35585069656372
97,1994,3,4.35664701461792
98,1994,4,4.35865163803101
99,1994,5,4.33991241455078
100,1994,6,4.329514503479
101,1994,7,4.29436111450195
102,1994,8,4.27448129653931
103,1994,9,4.25347995758057
104,1994,10,4.25577878952026
105,1994,11,4.26805210113525
106,1994,12,4.25486516952515
107,1995,1,4.25300931930542
108,1995,2,4.2512526512146
109,1995,3,4.25637149810791
110,1995,4,4.26801538467407
111,1995,5,4.2646803855896
112,1995,6,4.25161790847778
113,1995,7,4.26061153411865
114,1995,8,4.26552200317383
115,1995,9,4.25567483901978
116,1995,10,4.3214259147644
117,1995,11,4.55045175552368
118,1995,12,4.63527393341064
119,1996,1,4.65966606140137
120,1996,2,4.69531297683716
121,1996,3,4.69161748886108
122,1996,4,4.82148504257202
123,1996,5,4.87400388717651
124,1996,6,4.93414163589478
125,1996,7,4.93043184280396
126,1996,8,4.93238067626953
127,1996,9,4.95531606674194
128,1996,10,4.94026756286621
129,1996,11,4.94679164886475
130,1996,12,4.95874404907227
131,1997,1,4.95231819152832
132,1997,2,4.9643349647522
133,1997,3,4.9613184928894
134,1997,4,4.95353841781616
135,1997,5,5.03427696228027
136,1997,6,5.07699251174927
137,1997,7,5.0816764831543
138,1997,8,5.10719871520996
139,1997,9,5.1743745803833
140,1997,10,5.21276569366455
141,1997,11,5.26255893707275
142,1997,12,5.29938983917236
143,1998,1,5.26156949996948
144,1998,2,5.18567562103271
145,1998,3,5.03829908370972
146,1998,4,5.01096153259277
147,1998,5,5.04050350189209
148,1998,6,4.95757341384888
149,1998,7,4.92158460617065
150,1998,8,5.031982421875
151,1998,9,5.12276315689087
152,1998,10,5.31128883361816
153,1998,11,5.67104816436768
154,1998,12,5.83550071716309
155,1999,1,6.07806825637817
156,1999,2,6.46199655532837
157,1999,3,7.33582782745361
158,1999,4,10.631796836853
159,1999,5,13.652153968811
160,1999,6,13.5994510650635
161,1999,7,13.7612676620483
162,1999,8,14.0288963317871
163,1999,9,14.1858291625977
164,1999,10,14.3192186355591
165,1999,11,14.3868141174316
166,1999,12,14.2738752365112
167,2000,1,14.0209274291992
168,2000,2,13.7376976013184
169,2000,3,13.6277704238892
170,2000,4,13.463809967041
171,2000,5,12.7062492370605
172,2000,6,10.7598724365234
173,2000,7,9.2613353729248
174,2000,8,9.0192756652832
175,2000,9,7.99924898147583
176,2000,10,7.5307445526123
177,2000,11,6.94095087051392
178,2000,12,6.54258298873901
179,2001,1,6.07396554946899
180,2001,2,5.86890983581543
181,2001,3,5.61093521118164
182,2001,4,5.4226770401001
183,2001,5,5.44440031051636
184,2001,6,5.45792579650879
185,2001,7,5.5025053024292
186,2001,8,5.70517349243164
187,2001,9,5.89002180099487
188,2001,10,6.50389099121094
189,2001,11,6.39801359176636
190,2001,12,6.38182973861694
191,2002,1,6.42361831665039
192,2002,2,6.52166843414307
193,2002,3,6.64084911346436
194,2002,4,6.65976428985596
195,2002,5,6.91291046142578
196,2002,6,6.96081495285034
197,2002,7,7.0672869682312
198,2002,8,7.09684419631958
199,2002,9,7.18700933456421
200,2002,10,7.34090852737427
201,2002,11,7.55934906005859
202,2002,12,7.64807415008545
203,2003,1,7.65240144729614
204,2003,2,7.71938753128052
205,2003,3,7.80978584289551
206,2003,4,7.87032842636108
207,2003,5,8.03272533416748
208,2003,6,8.04981136322021
209,2003,7,8.24423503875732
210,2003,8,8.21408843994141
211,2003,9,8.23714447021484
212,2003,10,8.56901454925537
213,2003,11,8.77284145355225
214,2003,12,8.76347637176514
215,2004,1,8.76335906982422
216,2004,2,8.62801837921143
217,2004,3,8.63941383361816
218,2004,4,8.64164257049561
219,2004,5,8.67918491363525
220,2004,6,8.61953830718994
221,2004,7,8.59476947784424
222,2004,8,8.55061435699463
223,2004,9,8.55314922332764
224,2004,10,8.51379871368408
225,2004,11,8.45672130584717
226,2004,12,8.30836009979248
227,2005,1,7.81279325485229
228,2005,2,7.75028800964355
229,2005,3,7.72112607955933
230,2005,4,7.70155143737793
231,2005,5,7.65891456604004
232,2005,6,7.64264154434204
233,2005,7,7.66454839706421
234,2005,8,7.59630012512207
235,2005,9,7.59803581237793
236,2005,10,7.5695652961731
237,2005,11,7.5930814743042
238,2005,12,7.5629940032959
239,2006,1,7.55418968200684
240,2006,2,7.55855846405029
241,2006,3,7.62276029586792
242,2006,4,7.56299829483032
243,2006,5,7.51202344894409
244,2006,6,7.4894585609436
245,2006,7,7.49711418151855
246,2006,8,7.47938680648804
247,2006,9,7.50687646865845
248,2006,10,7.57321929931641
249,2006,11,7.64794969558716
250,2006,12,7.66424989700317
251,2007,1,7.65828371047974
252,2007,2,7.62966346740723
253,2007,3,7.62919569015503
254,2007,4,7.60061120986938
255,2007,5,7.53413581848145
256,2007,6,7.50798559188843
257,2007,7,7.51611328125
258,2007,8,7.48892974853516
259,2007,9,7.47225570678711
260,2007,10,7.50693607330322
261,2007,11,7.46366930007935
262,2007,12,7.46667242050171
263,2008,1,7.48555660247803
264,2008,2,7.46782684326172
265,2008,3,7.46273756027222
266,2008,4,7.35515260696411
267,2008,5,7.32144498825073
268,2008,6,7.23605823516846
269,2008,7,7.23124837875366
270,2008,8,6.83418846130371
271,2008,9,6.56956624984741
272,2008,10,6.55518436431885
273,2008,11,6.44747114181519
274,2008,12,6.41658735275269
275,2009,1,6.37848997116089
276,2009,2,6.37469387054443
277,2009,3,6.32153511047363
278,2009,4,6.28528690338135
279,2009,5,6.24902153015137
280,2009,6,6.24843883514404
281,2009,7,6.20910263061523
282,2009,8,6.18638896942139
283,2009,9,6.19264841079712
284,2009,10,6.24074554443359
285,2009,11,6.23480558395386
286,2009,12,6.21020078659058
287,2010,1,6.21283102035522
288,2010,2,6.24497175216675
289,2010,3,6.25979566574097
290,2010,4,6.30566644668579
291,2010,5,6.28411388397217
292,2010,6,6.27107381820679
293,2010,7,6.23577117919922
294,2010,8,6.24422454833984
295,2010,9,6.26064300537109
296,2010,10,6.25796937942505
297,2010,11,6.25616550445557
298,2010,12,6.22014713287354
299,2011,1,6.17830896377563
300,2011,2,6.19454145431519
301,2011,3,6.15532684326172
302,2011,4,6.2745156288147
303,2011,5,6.40725374221802
304,2011,6,6.33262491226196
305,2011,7,6.29690742492676
306,2011,8,6.33242464065552
307,2011,9,5.89462280273438
308,2011,10,5.98369407653809
309,2011,11,6.18141841888428
310,2011,12,6.2440447807312
311,2012,1,6.51970720291138
312,2012,2,8.12646293640137
313,2012,3,8.71930122375488
314,2012,4,9.01449298858643
315,2012,5,9.02978134155273
316,2012,6,9.07032585144043
317,2012,7,9.10467720031738
318,2012,8,9.44930744171143
319,2012,9,9.38253688812256
320,2012,10,9.8245210647583
321,2012,11,9.35238647460938
322,2012,12,9.60311698913574
323,2013,1,9.72065448760986
324,2013,2,9.93932723999023
325,2013,3,10.0726461410522
326,2013,4,9.63770580291748
327,2013,5,10.0327024459839
328,2013,6,9.67447662353516
329,2013,7,9.74577903747559
330,2013,8,9.75758266448975
331,2013,9,8.44079875946045
332,2013,10,7.9696626663208
333,2013,11,7.04154109954834
334,2013,12,7.05608367919922
335,2014,1,7.59505271911621
336,2014,2,7.57082462310791
337,2014,3,7.75196266174316
338,2014,4,7.49783515930176
339,2014,5,7.62751722335815
340,2014,6,7.64139318466187
341,2014,7,7.50955200195312
342,2014,8,7.30857706069946
343,2014,9,7.28312301635742
344,2014,10,7.32830810546875
345,2014,11,7.27641534805298
346,2014,12,7.26972627639771
347,2015,1,7.28299522399902
348,2015,2,7.32763290405273
349,2015,3,7.3585638999939
350,2015,4,7.28245306015015
351,2015,5,7.21232318878174
352,2015,6,7.08489751815796
353,2015,7,7.21061992645264
354,2015,8,7.34602880477905
355,2015,9,7.25563430786133
356,2015,10,7.32049703598022
