,Year,Month,Conc
0,1986,2,2.46377301216125
1,1986,3,2.4322988986969
2,1986,4,2.4509334564209
3,1986,5,2.44087433815002
4,1986,6,2.43938541412354
5,1986,7,2.45297408103943
6,1986,8,2.45067811012268
7,1986,9,2.47127032279968
8,1986,10,2.45385360717773
9,1986,11,2.43298268318176
10,1986,12,2.44335126876831
11,1987,1,2.44803953170776
12,1987,2,2.43959856033325
13,1987,3,2.45987510681152
14,1987,4,2.44258499145508
15,1987,5,2.43585562705994
16,1987,6,2.45642495155334
17,1987,7,2.45563435554504
18,1987,8,2.45848035812378
19,1987,9,2.44765949249268
20,1987,10,2.44977712631226
21,1987,11,2.45086908340454
22,1987,12,2.45920443534851
23,1988,1,2.44645977020264
24,1988,2,2.4424831867218
25,1988,3,2.43662190437317
26,1988,4,2.45360565185547
27,1988,5,2.44492101669312
28,1988,6,2.43331432342529
29,1988,7,2.45537495613098
30,1988,8,2.48271179199219
31,1988,9,2.44564032554626
32,1988,10,2.45235753059387
33,1988,11,2.44775176048279
34,1988,12,2.45268249511719
35,1989,1,2.42644262313843
36,1989,2,2.4303457736969
37,1989,3,2.45623350143433
38,1989,4,2.42830300331116
39,1989,5,2.44305396080017
40,1989,6,2.47050619125366
41,1989,7,2.43890142440796
42,1989,8,2.44744038581848
43,1989,9,2.46159362792969
44,1989,10,2.4480996131897
45,1989,11,2.44177198410034
46,1989,12,2.4432544708252
47,1990,1,2.44098258018494
48,1990,2,2.46207427978516
49,1990,3,2.42671823501587
50,1990,4,2.47098445892334
51,1990,5,2.44311499595642
52,1990,6,2.44840693473816
53,1990,7,2.41913223266602
54,1990,8,2.43094682693481
55,1990,9,2.43904709815979
56,1990,10,2.44498205184937
57,1990,11,2.42586827278137
58,1990,12,2.39165067672729
59,1991,1,2.37633776664734
60,1991,2,2.34580826759338
61,1991,3,2.35155844688416
62,1991,4,2.37519836425781
63,1991,5,2.38390588760376
64,1991,6,2.35749506950378
65,1991,7,2.37205195426941
66,1991,8,2.37450385093689
67,1991,9,2.36158633232117
68,1991,10,2.38969898223877
69,1991,11,2.35720992088318
70,1991,12,2.34051871299744
71,1992,1,2.31042051315308
72,1992,2,2.2957649230957
73,1992,3,2.28426575660706
74,1992,4,2.29052996635437
75,1992,5,2.24623489379883
76,1992,6,2.26128387451172
77,1992,7,2.26519799232483
