,Unnamed: 0,WellName,y_pred_1_date,y_pred_1_value,y_ture_1_date,y_true_1_value,y_pred_2_date,y_pred_2_value,y_ture_2_date,y_true_2_value,y_pred_3_date,y_pred_3_value,y_ture_3_date,y_true_3_value,y_pred_4_date,y_pred_4_value,y_ture_4_date,y_true_4_value,y_pred_5_date,y_pred_5_value,y_ture_5_date,y_true_5_value,rmse
18,18,MW-115@S2020,2015-12-31,694.0678453230042,2016.0,500.1567192358872,2016-12-31,694.2054413817068,2017.0,494.44047370173945,2017-12-31,694.3427120715089,2018.0,512.0662515738217,2018-12-31,694.4800330680558,2019.0,520.6218627186983,2019-12-31,694.6174041705359,2019-12-01,520.483116601583,34256.337737698035
19,19,3686-ELIZABETH-RD@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
20,20,175-Jackson-Plaza@S2020,2015-12-31,759.505250837032,2016.0,758.3083161691287,2016-12-31,773.5621805167141,2017.0,743.2498675375859,2017-12-31,787.619110196396,2018.0,742.6652703881309,2018-12-31,801.676039876078,2019.0,742.9479968616073,2019-12-31,815.73296955576,2019-12-01,742.462224935339,2351.740347558295
21,21,TW-20@S2020,2015-12-31,757.3802569053042,2016.0,889.8499670537781,2016-12-31,639.0047334239612,2017.0,888.1251550048281,2017-12-31,536.5905960688982,2018.0,899.3148643966888,2018-12-31,448.45739815718986,2019.0,897.2593909116689,2019-12-31,373.0170269445817,2019-12-01,892.881900399275,136572.16374836725
22,22,892-ROSE-DRIVE@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
23,23,359-Pinewood@S2020,2015-12-31,39.54190772605643,2016.0,44.14241331026617,2016-12-31,40.23127771388671,2017.0,44.336604110950304,2017-12-31,40.92646185881664,2018.0,44.092159203451935,2018-12-31,41.62941918745905,2019.0,43.65631086639669,2019-12-31,42.34023661546855,2019-12-01,43.4881105668718,10.693180124211977
24,24,LS-1@S2020,2015-12-31,2.710711250896836,2016.0,2.373204338972353,2016-12-31,3.0050888350562346,2017.0,2.227280193744042,2017-12-31,3.343922727324104,2018.0,2.1306549412951608,2018-12-31,3.73680146478769,2019.0,2.123257245814472,2019-12-31,4.196091753957332,2019-12-01,2.15091916471853,1.7954343570135862
25,25,928-Rose-Drive@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
26,26,TW-8@S2020,2015-12-31,598.6427169657495,2016.0,664.9900552662777,2016-12-31,593.435319891405,2017.0,670.8122630332676,2017-12-31,588.2279228170606,2018.0,690.8694199982087,2018-12-31,583.0205257427162,2019.0,687.5207053063215,2019-12-31,577.8131286683717,2019-12-01,681.076531738887,8501.611103132169
27,27,MW-136d@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
28,28,4530-Jackson-Rd@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
29,29,MW-18d@S2020,2015-12-31,160.597914278146,2016.0,137.3096107314732,2016-12-31,152.5829546712858,2017.0,129.76142649388134,2017-12-31,144.35365886002432,2018.0,129.4740948787262,2018-12-31,135.98130100554278,2019.0,133.68666579561966,2019-12-31,127.53688266656134,2019-12-01,133.604099504435,265.3290251223956
30,30,NMW-2s@S2020,,,,,,,,,,,,,,,,,,,,,
31,31,MW-39s@S2020,2015-12-31,8.201345454599682,2016.0,1.9424420062946928,2016-12-31,7.645435993627949,2017.0,1.8515014981682036,2017-12-31,6.482310378266785,2018.0,1.884742953899896,2018-12-31,3.836196574503443,2019.0,1.9379748028744828,2019-12-31,1.635079735367654,2019-12-01,1.94545475117081,19.51615081584061
32,32,MW-139i@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
33,33,MW-65d@S2020,2015-12-31,29.4253336093974,2016.0,27.56499302252856,2016-12-31,29.4253336093974,2017.0,26.29447192752431,2017-12-31,29.4253336093974,2018.0,25.234378025153926,2018-12-31,29.4253336093974,2019.0,23.695449933444618,2019-12-31,29.4253336093974,2019-12-01,23.6021433795046,19.513676414548662
34,34,MW-128d@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
35,35,355-W-Delhi-Rd@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
36,36,LS-3@S2020,2015-12-31,2.69012836092607,2016.0,2.5764097492899825,2016-12-31,2.69012836092607,2017.0,2.4033426860206224,2017-12-31,2.69012836092607,2018.0,2.297737129923276,2018-12-31,2.69012836092607,2019.0,2.284033854340556,2019-12-31,2.69012836092607,2019-12-01,2.30941768287805,0.11180043855800315
37,37,RL-17@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
38,38,TW-22@S2020,2015-12-31,568.8129224087852,2016.0,523.5227595638304,2016-12-31,568.8129224087852,2017.0,471.3845557545428,2017-12-31,568.8129224087852,2018.0,470.19805071670027,2018-12-31,568.8129224087852,2019.0,481.7688668144362,2019-12-31,568.8129224087852,2019-12-01,481.721618464537,7285.988247060786
39,39,MW-56s@S2020,2015-12-31,67.5619422956614,2016.0,71.31289347963433,2016-12-31,62.02353608171085,2017.0,71.22803806084606,2017-12-31,53.2220937879617,2018.0,68.99053523457489,2018-12-31,40.36514299044483,2019.0,67.07439266396118,2019-12-31,21.15056434726944,2019-12-01,67.0707122793891,633.8960482707414
40,40,MW-124d@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
41,41,98-MYRTLE@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
42,42,MW-105s@S2020,2015-12-31,197.0827258520544,2016.0,563.6043944079864,2016-12-31,0.0,2017.0,556.0516570675895,2017-12-31,0.0,2018.0,548.8341091672526,2018-12-31,0.0,2019.0,543.9950345265278,2019-12-31,0.0,2019-12-01,546.120813314753,267785.7997118267
43,43,MW-14d@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
44,44,IW-1@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
45,45,597-Lakeview-Ave@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
46,46,MW-112d@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
47,47,841-Waterman@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
48,48,MW-41d@S2020,2015-12-31,28.4705065362293,2016.0,27.58815153051386,2016-12-31,26.201451629693103,2017.0,27.10044397525204,2017-12-31,23.932396723156906,2018.0,26.79408294725848,2018-12-31,21.663341816620708,2019.0,26.572717989603948,2019-12-31,19.39428691008451,2019-12-01,26.5620489889183,17.050954653064128
49,49,MW-133s@S2020,2015-12-31,1.75150957568914,2016.0,1.8167682605803843,2016-12-31,1.75150957568914,2017.0,1.7522446834927614,2017-12-31,1.75150957568914,2018.0,1.624596180078635,2018-12-31,1.75150957568914,2019.0,1.6288848318016766,2019-12-31,1.75150957568914,2019-12-01,1.67032972733339,0.008398648383026942
50,50,MW-9d@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
51,51,404-Adrienne-Lane@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
52,52,MW-117@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
53,53,373-Pinewood-Deep@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
54,54,3050-Jackson-Rd@S2020,2015-12-31,176.46881975141966,2016.0,169.226320031528,2016-12-31,176.46881975141966,2017.0,169.26427459872102,2017-12-31,176.46881975141966,2018.0,171.11252252059316,2018-12-31,176.46881975141966,2019.0,172.34031437193593,2019-12-31,176.46881975141966,2019-12-01,172.293237934338,33.505846650886596
55,55,946-Rose-Drive@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
56,56,RL-4@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
57,57,MW-72s@S2020,2015-12-31,0.0,2016.0,2.859871522233091,2016-12-31,0.0,2017.0,2.598550807399099,2017-12-31,0.0,2018.0,2.571166527107936,2018-12-31,0.0,2019.0,2.5672220364989378,2019-12-31,0.0,2019-12-01,2.59251385375127,6.970797159802525
58,58,MW-5d@S2020,2015-12-31,16210.0475650651,2016.0,12704.709725237915,2016-12-31,16026.7467705178,2017.0,12813.44868332485,2017-12-31,15843.4459759705,2018.0,12365.02300686472,2018-12-31,15660.1451814232,2019.0,11942.582330865764,2019-12-31,15476.8443868759,2019-12-01,11928.1233480145,12225159.775997426
59,59,MW-121s@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
60,60,MW-53d@S2020,2015-12-31,0.7763991071145282,2016.0,0.0,2016-12-31,0.7763991071145282,2017.0,0.0,2017-12-31,0.7763991071145282,2018.0,0.0,2018-12-31,0.7763991071145282,2019.0,0.0,2019-12-31,0.7763991071145282,2019-12-01,0.0,0.6027955735282367
61,61,MW-66@S2020,2015-12-31,1.9495591060113169,2016.0,1.7618322875452088,2016-12-31,1.970918471740828,2017.0,1.7612331525376608,2017-12-31,1.9922194785475813,2018.0,1.7822778791076506,2018-12-31,2.013520485354336,2019.0,1.781564273725208,2019-12-31,2.0348214921610883,2019-12-01,1.78412518089536,0.04798741824634346
62,62,MW-23@S2020,2015-12-31,72.3,2016.0,150.295732334659,2016-12-31,63.4,2017.0,149.06910245098825,2017-12-31,58.2,2018.0,152.25425782855515,2018-12-31,55.8,2019.0,157.4241957479379,2019-12-31,50.0,2019-12-01,156.867454581523,8803.37256060142
63,63,841-Rose-Drive@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
64,64,619-Ridgemont-Ln@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
65,65,3893-W-Liberty-Rd@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
66,66,MW-30d@S2020,2015-12-31,822.2637267814905,2016.0,338.38014833734377,2016-12-31,742.8959802117317,2017.0,205.2571428454323,2017-12-31,647.5162623372801,2018.0,195.82132313275116,2018-12-31,571.5268308682197,2019.0,189.07954331119137,2019-12-31,461.7816875323808,2019-12-01,188.140097256673,189674.5605447657
67,67,3041-Dexter-Rd@S2020,2015-12-31,35.52094849203458,2016.0,161.096410959989,2016-12-31,36.6194237878403,2017.0,163.33652099015242,2017-12-31,37.71789908364602,2018.0,166.92858312937773,2018-12-31,38.816374379451744,2019.0,169.9204379994399,2019-12-31,39.91484967525746,2019-12-01,169.734000922842,16512.621579460778
68,68,MW-11s@S2020,2015-12-31,0.0,2016.0,161.10265007618366,2016-12-31,0.0,2017.0,442.7357069793471,2017-12-31,0.0,2018.0,431.9196096185042,2018-12-31,0.0,2019.0,427.8373411195016,2019-12-31,0.0,2019-12-01,427.737576906908,154905.5488846941
69,69,131-Myrtle@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
70,70,541-Lakeview-Ave@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
71,71,MW-138d@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
72,72,MW-113@S2020,2015-12-31,48.29123176482141,2016.0,62.00046942160679,2016-12-31,53.17097637984876,2017.0,64.03678103159059,2017-12-31,58.50000893356216,2018.0,63.352093949963766,2018-12-31,64.29819973978789,2019.0,59.65921424643225,2019-12-31,70.58387759406978,2019-12-01,58.841961598903,97.78888290230863
73,73,MW-54s@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
74,74,MW-126d@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
75,75,MW-129i@S2020,,,,,,,,,,,,,,,,,,,,,
76,76,MW-2s@S2020,2015-12-31,3.0,2016.0,2.9589053868223574,2016-12-31,3.0,2017.0,2.640742096957134,2017-12-31,3.0,2018.0,2.359468427558716,2018-12-31,3.0,2019.0,2.318939829092966,2019-12-31,3.0,2019-12-01,2.3094173727775,0.29635660496850597
77,77,MW-76i@S2020,,,,,,,,,,,,,,,,,,,,,
78,78,MW-58s@S2020,2015-12-31,160.27573645699303,2016.0,183.3260052126269,2016-12-31,158.45249522079249,2017.0,185.82653605244172,2017-12-31,156.64999454507145,2018.0,188.6839381696817,2018-12-31,154.86799849240128,2019.0,188.9146240516194,2019-12-31,153.10627380929583,2019-12-01,188.217658018626,939.7617116738527
79,79,679-Ridgemont-Ln@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
80,80,MW-25s@S2020,2015-12-31,563.5076163637455,2016.0,161.1166957054425,2016-12-31,558.0975272598741,2017.0,165.55778362781518,2017-12-31,558.7266211271057,2018.0,172.08671193024668,2018-12-31,563.4781864994857,2019.0,173.27365904320305,2019-12-31,561.4043598585224,2019-12-01,172.464014150656,153806.09770189002
81,81,MW-79d@S2020,2015-12-31,22.9688160436328,2016.0,12.059547574014983,2016-12-31,54.6897225156094,2017.0,8.331476378611812,2017-12-31,55.6446654643675,2018.0,0.0,2018-12-31,56.0312290885493,2019.0,0.0,2019-12-31,52.54776120938931,2019-12-01,0.0,2253.038751874903
82,82,712-North-Wagner-Rd@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
83,83,MW-1-Replacement@S2020,2015-12-31,2215.217621953484,2016.0,3187.587694126856,2016-12-31,2215.217621953484,2017.0,3170.066007317753,2017-12-31,2215.217621953484,2018.0,3051.151699869365,2018-12-31,2215.217621953484,2019.0,2954.0739319871395,2019-12-31,2215.217621953484,2019-12-01,2954.79070295441,729780.3535860053
84,84,3855-Leroy@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
85,85,MW-27@S2020,2015-12-31,18.001957595451803,2016.0,19.681907092478298,2016-12-31,17.569842102513658,2017.0,19.96358073894279,2017-12-31,17.176106785766823,2018.0,19.758819575988248,2018-12-31,16.815126778068997,2019.0,19.723679780541616,2019-12-31,16.48238776297097,2019-12-01,19.744407140038,6.864614262683958
86,86,MW-134d@S2020,2015-12-31,7.4752572652367855,2016.0,5.304327318870581,2016-12-31,7.934962096048378,2017.0,5.356690284342569,2018-12-31,14.771197390094237,2019.0,4.656863551328455,,,,,,,,,
87,87,575-W-DELHI-RD@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
88,88,4401-Park-West@S2020,2015-12-31,3.506612745272016,2016.0,5.35138242904229,2016-12-31,1.4422701564722828,2017.0,5.244928741181168,2017-12-31,0.0,2018.0,5.026559063833593,2018-12-31,0.0,2019.0,4.625050076945316,2019-12-31,0.0,2019-12-01,4.53319552734411,17.014126684722047
89,89,114-Myrtle@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
90,90,4694-W-Liberty-Rd@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
91,91,MW-140s@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
92,92,4500-W-Liberty-Rd@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
93,93,1080-Westview-Way@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
94,94,3600-ELIZABETH-RD@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
95,95,AE-1@S2020,2015-12-31,119.5362329112378,2016.0,115.11043117730736,2016-12-31,121.92255798537546,2017.0,114.82209530516752,2017-12-31,124.3023630456494,2018.0,114.91055588852949,2018-12-31,126.6821681059233,2019.0,114.82572683991572,2019-12-31,129.06197316619722,2019-12-01,114.73824268196,100.79095748339405
96,96,MW-102d@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
97,97,MW-46@S2020,2015-12-31,138.777142582163,2016.0,139.63766244572918,2016-12-31,138.777142582163,2017.0,139.94346251953934,2017-12-31,138.777142582163,2018.0,144.57666668182165,2018-12-31,138.777142582163,2019.0,143.50120645726415,2019-12-31,138.777142582163,2019-12-01,142.960102191174,15.109841400217562
98,98,MW-123s@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
99,99,MW-52i@S2020,2015-12-31,0.0,2016.0,0.0,2016-12-31,0.0,2017.0,0.0,2017-12-31,0.0,2018.0,0.0,2018-12-31,0.0,2019.0,0.0,2019-12-31,0.0,2019-12-01,0.0,0.0
100,100,456-Clarendon@S2020,2015-12-31,743.8260923080051,2016.0,683.1628116633759,2016-12-31,766.7772604659591,2017.0,663.4741424310224,2017-12-31,789.7284286239131,2018.0,654.6455704814297,2018-12-31,812.6795967818672,2019.0,651.7782733590067,2019-12-31,835.6307649398212,2019-12-01,650.758177104809,18533.211198058743
