ds,y
2005-03-01,726.918525444302
2005-04-01,731.010007806922
2005-05-01,733.926357845688
2005-06-01,736.633668374407
2005-07-01,739.649271838593
2005-08-01,739.668843330327
2005-09-01,741.383724209645
2005-10-01,740.503430072558
2005-11-01,739.821711515278
2005-12-01,740.766949715095
2006-01-01,741.062324192678
2006-02-01,743.917810624901
2006-03-01,748.20621188975
2006-04-01,749.338592587719
2006-05-01,752.012970171322
2006-06-01,751.734649962108
2006-07-01,752.536187526791
2006-08-01,752.123874993672
2006-09-01,752.717414209764
2006-10-01,754.453700963851
2006-11-01,754.753952573074
2006-12-01,754.974846289357
2007-01-01,757.200898859538
2007-02-01,758.505526496777
2007-03-01,758.911937718894
2007-04-01,759.878218866743
2007-05-01,762.44425029385
2007-06-01,765.405764132686
2007-07-01,766.413514115172
2007-08-01,767.944180755507
2007-09-01,774.187021591197
2007-10-01,775.82343005513
2007-11-01,777.686501772995
2007-12-01,778.524423088296
2008-01-01,779.578295013263
2008-02-01,782.448578562446
2008-03-01,789.560640983029
2008-04-01,793.784734178514
2008-05-01,793.419059127858
2008-06-01,793.922267605612
2008-07-01,794.530234538828
2008-08-01,797.107209161421
2008-09-01,800.376275317063
2008-10-01,802.458419290325
2008-11-01,804.730430271665
2008-12-01,803.191547088702
2009-01-01,793.074169206103
2009-02-01,783.404788441923
2009-03-01,782.096000467339
2009-04-01,779.773206349673
2009-05-01,775.091864657486
2009-06-01,768.554947163274
2009-07-01,764.321019951052
2009-08-01,752.831864973866
2009-09-01,727.198347847859
2009-10-01,693.75211001211
2009-11-01,679.844880252479
2009-12-01,677.727637196727
2010-01-01,677.445506723641
2010-02-01,674.727539558756
2010-03-01,673.739560038951
2010-04-01,673.402431940327
2010-05-01,672.594739583862
2010-06-01,672.210910805602
2010-07-01,672.347172643453
2010-08-01,671.415864019889
2010-09-01,670.625486853979
2010-10-01,670.505212813917
2010-11-01,670.49887377451
2010-12-01,671.067255110741
2011-01-01,671.80246093067
2011-02-01,672.530466197827
2011-03-01,671.861602935124
2011-04-01,670.440752778635
2011-05-01,669.298614322197
2011-06-01,668.095302960056
2011-07-01,662.863288180362
2011-08-01,650.15231660383
2011-09-01,645.222762259474
2011-10-01,645.122502055568
2011-11-01,645.239497217606
2011-12-01,644.782985281611
2012-01-01,644.88556215792
2012-02-01,644.509673808783
2012-03-01,644.687191954872
2012-04-01,644.452734563807
2012-05-01,642.589747529429
2012-06-01,638.039090103108
2012-07-01,634.896155124062
2012-08-01,632.388690981259
2012-09-01,630.266777520655
2012-10-01,630.380821547887
2012-11-01,629.44784251361
2012-12-01,628.128291148944
2013-01-01,627.80349643851
2013-02-01,627.642100563894
2013-03-01,626.25309195239
2013-04-01,622.225566397941
2013-05-01,619.69051585338
2013-06-01,615.373872168416
2013-07-01,612.569800871405
2013-08-01,610.419476714763
2013-09-01,609.229105819129
2013-10-01,606.513861136559
2013-11-01,602.92598469843
2013-12-01,600.204298120059
2014-01-01,596.970210526301
2014-02-01,593.524409496758
2014-03-01,592.860615323972
2014-04-01,590.857245814852
2014-05-01,589.471402690322
2014-06-01,588.929167409058
2014-07-01,587.773725715985
2014-08-01,586.361450879106
2014-09-01,583.264179248868
2014-10-01,580.799451328516
2014-11-01,579.153100248773
2014-12-01,576.523764044176
2015-01-01,575.753129450397
2015-02-01,575.558429203097
2015-03-01,573.833066741717
2015-04-01,573.617013324198
2015-05-01,573.698021205021
2015-06-01,573.200588584079
2015-07-01,571.354209361905
2015-08-01,571.333064343085
2015-09-01,571.270454822606
2015-10-01,571.287967972065
2015-11-01,571.279264509162
2015-12-01,571.294377874754
