ds,y
1986-01-01,44.3303268468741
1986-02-01,44.3303268468741
1986-03-01,44.3303268468741
1986-04-01,44.3303268468741
1986-05-01,44.3303268468741
1986-06-01,44.3303268468741
1986-07-01,44.3303268468741
1986-08-01,44.3303268468741
1986-09-01,44.3303268468741
1986-10-01,44.3303268468741
1986-11-01,44.3303268468741
1986-12-01,44.3303268468741
1987-01-01,44.3303268468741
1987-02-01,44.3303268468741
1987-03-01,44.3303268468741
1987-04-01,44.3303268468741
1987-05-01,44.3303268468741
1987-06-01,44.3303268468741
1987-07-01,44.3361538565899
1987-08-01,44.3400385297339
1987-09-01,44.3400385297339
1987-10-01,44.3400385297339
1987-11-01,44.3385786842061
1987-12-01,44.3385786842061
1988-01-01,44.3385786842061
1988-02-01,44.3385786842061
1988-03-01,44.3142403123381
1988-04-01,44.3142403123381
1988-05-01,44.3142403123381
1988-06-01,44.3163267106308
1988-07-01,44.3163267106308
1988-08-01,44.3114673956124
1988-09-01,44.3060428561489
1988-10-01,44.3060428561489
1988-11-01,44.3060428561489
1988-12-01,44.2877447869145
1989-01-01,44.2755460740916
1989-02-01,44.3411232114393
1989-03-01,44.3585813825508
1989-04-01,44.3548415293997
1989-05-01,44.3548415293997
1989-06-01,44.3548415293997
1989-07-01,44.3516179187864
1989-08-01,44.3516179187864
1989-09-01,44.3516179187864
1989-10-01,44.3516179187864
1989-11-01,44.3568297483452
1989-12-01,44.3568297483452
1990-01-01,44.3568297483452
1990-02-01,44.3568297483452
1990-03-01,44.3568297483452
1990-04-01,44.3568297483452
1990-05-01,44.3585230584847
1990-06-01,44.3585230584847
1990-07-01,44.3456189158567
1990-08-01,44.3470379842387
1990-09-01,44.3470379842387
1990-10-01,44.3470379842387
1990-11-01,44.3470379842387
1990-12-01,44.3384581596213
1991-01-01,44.3342202536352
1991-02-01,44.3333130933058
1991-03-01,44.3333130933058
1991-04-01,44.3333130933058
1991-05-01,44.3333130933058
1991-06-01,44.3333130933058
1991-07-01,44.3286272836404
1991-08-01,44.3037065871069
1991-09-01,44.2874116858005
1991-10-01,44.2655253598459
1991-11-01,44.201949793686
1991-12-01,44.202470646612
1992-01-01,44.1931466838961
1992-02-01,44.1920457535355
1992-03-01,44.1920457535355
1992-04-01,44.1919789267289
1992-05-01,44.191778446309
1992-06-01,44.191778446309
1992-07-01,44.191778446309
1992-08-01,44.1765498106445
1992-09-01,44.1714735987563
1992-10-01,44.1731393373767
1992-11-01,44.3062395310257
1992-12-01,44.5605605624845
1993-01-01,44.5971322519226
1993-02-01,44.5877800003064
1993-03-01,44.7749967710568
1993-04-01,45.1528764894307
1993-05-01,45.5246821729697
1993-06-01,45.823877425834
1993-07-01,45.8976375148636
1993-08-01,45.9541062201333
1993-09-01,46.0303866226389
1993-10-01,46.0119785237304
1993-11-01,46.0151206873002
1993-12-01,46.0151206873002
1994-01-01,46.0143732736591
1994-02-01,46.0162812455213
1994-03-01,46.0176646497832
1994-04-01,46.0176646497832
1994-05-01,46.0227571406834
1994-06-01,46.0278496315835
1994-07-01,46.0278496315835
1994-08-01,46.0278496315835
1994-09-01,46.0193940469027
1994-10-01,46.07889475155
1994-11-01,46.1637318096942
1994-12-01,46.2215993046111
1995-01-01,46.2510822651169
1995-02-01,46.2813083252135
1995-03-01,46.4673322479134
1995-04-01,46.9044015433607
1995-05-01,48.8737892472878
1995-06-01,48.9423923558231
1995-07-01,48.9423923558231
1995-08-01,48.9423923558231
1995-09-01,49.3563587839904
1995-10-01,50.07201004111
1995-11-01,50.1773435205476
1995-12-01,50.2627473939409
1996-01-01,50.2870833337954
1996-02-01,50.2874794972963
1996-03-01,50.3658359413308
1996-04-01,50.4963629131238
1996-05-01,50.5112833195084
1996-06-01,50.5022611729983
1996-07-01,50.5250947580799
1996-08-01,50.6542360049248
1996-09-01,50.8154975882783
1996-10-01,50.8677121669278
1996-11-01,50.9496770983223
1996-12-01,51.0451208368527
1997-01-01,51.1777559917527
1997-02-01,51.4353284400113
1997-03-01,52.0119638964257
1997-04-01,52.2330034725054
1997-05-01,52.5989638992504
1997-06-01,52.8374775545972
1997-07-01,52.8546507429754
1997-08-01,70.9631100645839
1997-09-01,143.80919859733
1997-10-01,144.633842845869
1997-11-01,146.183946747837
1997-12-01,147.808142418595
1998-01-01,148.908084027999
1998-02-01,149.775908220491
1998-03-01,150.100925892302
1998-04-01,151.087760896764
1998-05-01,157.042135261673
1998-06-01,167.408464395054
1998-07-01,175.343685077797
1998-08-01,183.464831306413
1998-09-01,186.083249245393
1998-10-01,193.293476691901
1998-11-01,203.460607973752
1998-12-01,205.51991098302
1999-01-01,209.067431817918
1999-02-01,328.901261725072
1999-03-01,451.260221539647
1999-04-01,452.900685745024
1999-05-01,452.735249863114
1999-06-01,450.898763655333
1999-07-01,456.629418005955
1999-08-01,469.618361378015
1999-09-01,476.149601942253
1999-10-01,490.737401213374
1999-11-01,497.502627729378
1999-12-01,502.228404597016
2000-01-01,502.418382765775
2000-02-01,500.594803150147
2000-03-01,499.441993781071
2000-04-01,499.944337635364
2000-05-01,497.169442672665
2000-06-01,493.526639746991
2000-07-01,493.764355389166
2000-08-01,495.502475269825
2000-09-01,496.017077677532
2000-10-01,494.285666442533
2000-11-01,485.636570581555
2000-12-01,480.991814470139
2001-01-01,478.821712097068
2001-02-01,478.404068577841
2001-03-01,478.789494010372
2001-04-01,480.169434579044
2001-05-01,481.010437399656
2001-06-01,481.521150649551
2001-07-01,482.135605890019
2001-08-01,482.145763810335
2001-09-01,481.646048934367
2001-10-01,481.469344437171
